,0.5
0,35288.71768116581
1,37507.19943040281
2,34672.94140496014
3,38154.65956523706
4,35614.86308218963
5,39170.594802169966
6,37622.339330886156
7,38359.175341574075
8,38550.1565859804
9,34967.97403258254
10,41188.319100337285
11,39267.22147938228
12,35195.464990073386
13,40130.50610983086
14,38268.814624741615
15,37167.935353680725
16,37826.8069226647
17,40220.29675529369
18,36684.64152170595
19,36893.17079374559
20,37495.81717226565
21,38064.078040053006
22,36262.40613196096
23,35357.353299182345
24,36891.46186650883
25,36393.02446860718
26,36428.70034133193
27,36699.25436943639
28,38669.30455479053
29,36877.08901309221
0,41253.509330206565
1,36324.442797185715
2,37172.08612514421
3,36215.21341949629
4,37310.908405115835
5,35507.38946714915
6,40308.66357877696
7,36026.11278505063
8,37844.80688133686
9,38253.91744749014
10,39030.74263925651
11,37804.33259906882
12,37567.96840579699
13,36068.06533412464
14,39857.19970213107
15,38035.082823158365
16,39959.92636987748
17,37927.13595318353
18,35273.28044046282
19,36795.5139777739
20,35559.27511103864
21,37437.51767835994
22,34296.215020443575
23,36892.14481427633
24,38933.40759526898
25,36341.03921291029
26,37972.94783373727
27,35562.87248956849
28,37871.08248224339
29,36998.08174335084
0,37728.09743019078
1,37886.76993832092
2,39212.127051964664
3,36459.18836763828
4,38139.17643452039
5,35198.4579591118
6,39581.944846077284
7,37669.825832231436
8,38299.86504594646
9,41402.41665439564
10,38074.304914297936
11,40040.639742191255
12,36855.435112719504
13,40240.13130469916
14,35370.358165438956
15,36420.82128256503
16,36530.267208472505
17,35971.67966750351
18,36837.47546026824
19,34314.50022098314
20,37600.13961551303
21,36716.68295420041
22,36962.16840984305
23,36117.21558784402
24,38298.390742350726
25,36818.980504928775
26,40287.61691450671
27,37835.56429040133
28,41656.63871355693
29,38963.475474332976
0,37782.67364447808
1,36994.72232512189
2,38574.42422040379
3,38891.689360085904
4,37803.605197612655
5,37331.27850465492
6,39988.24221808791
7,39426.593363880056
8,37925.588441403204
9,34879.197236155975
10,40035.49881826061
11,35744.204250763214
12,36499.79781349936
13,38919.53303483716
14,35634.68278949148
15,35074.89625908137
16,38371.476255167436
17,36245.50276769635
18,39305.545326528016
19,37851.63480802323
20,36437.004233539825
21,37486.45661701551
22,34740.375525711825
23,38858.30596737995
24,40689.064845370274
25,37957.861033031535
26,38086.88246125691
27,37023.702386959456
28,37293.538301513974
29,36935.02757035172
