,0.5
0,31284.608903566976
1,32218.632107508765
2,31964.244916685595
3,34497.31688905213
4,32320.42213854876
5,31133.556779666327
6,31696.27705246808
7,31075.168646950355
8,32512.297082754525
9,31937.41110106578
10,30172.413132089292
11,31406.034911329683
12,31290.317311821495
13,32324.890712157954
14,30248.952810443574
15,32516.22725273394
16,32264.198886303006
17,30750.77136422629
18,31440.294915725386
19,30890.186965387773
20,32711.172064089387
21,32302.796103609253
22,30924.83007211792
23,31324.570686071518
24,31584.14632638255
25,33266.798079349945
26,34758.284442097975
27,29634.66503822687
28,32795.59824581525
29,30698.27377333889
0,33040.64474451097
1,32702.057800962004
2,31876.67437452449
3,31120.24195473877
4,34311.96137995418
5,33434.19046933626
6,32398.208278614973
7,33912.11012594365
8,31134.97007468123
9,32149.427142573484
10,31806.284578779447
11,32583.741225909787
12,32474.024249648108
13,33346.35281018106
14,34622.81270594785
15,29540.385277616835
16,32416.590143071073
17,30683.450163044563
18,34381.660972465106
19,32966.56131618435
20,32081.587864946483
21,32056.05133716592
22,32360.470880331563
23,28720.570400139888
24,33396.98990566113
25,31726.217641173895
26,32210.68672145453
27,32150.35459312122
28,34302.75295006876
29,31756.096646589936
0,32128.19751602924
1,30432.400013749724
2,31058.400922757835
3,33204.00676672976
4,32670.171053926817
5,31144.95661769521
6,32549.082129493316
7,31545.235136587144
8,32405.968398655496
9,30175.81112274978
10,31413.183837093497
11,30111.758833428852
12,32128.43603750574
13,31774.266382045564
14,31457.502947104884
15,34515.110459904674
16,29220.638034186824
17,34419.376869549196
18,31041.550683519585
19,31313.68875501143
20,33511.14284948088
21,34929.13667825776
22,32788.71906336395
23,30989.604139078903
24,32011.340278717395
25,33106.7963588644
26,30412.937952673266
27,32961.160542940284
28,31803.37591918753
29,32583.44811179014
0,29302.88531563386
1,33204.436451474314
2,34566.6615003276
3,34082.698147038245
4,33587.717329508494
5,33000.68948783644
6,33029.5073149579
7,30939.72774418028
8,32076.0334272919
9,31399.94394924156
10,31764.97194119785
11,31955.561480481698
12,32959.77255316958
13,33074.329739959314
14,32913.395627995254
15,32663.642151849548
16,32807.62944960684
17,32936.89163292964
18,30851.646706797306
19,34930.91939777158
20,30660.46910580692
21,32234.663404360246
22,31101.397309069274
23,31894.11143615192
24,34465.29396638816
25,33877.55193164803
26,33696.37860709195
27,31115.18394235238
28,31275.50220436273
29,32139.30169255182
