,0.5
0,30038.99491704045
1,27490.38903212951
2,30246.441078817905
3,25693.021073820546
4,28664.04336034588
5,27796.770578464075
6,27791.090621043226
7,28048.138508643136
8,26116.518538671913
9,29095.214533320064
10,26873.004262205588
11,28161.03541051867
12,27438.86634729276
13,28455.30575842007
14,27928.654960796328
15,27892.272010605942
16,27112.555055937457
17,29035.994636139905
18,27729.884779819095
19,25995.410736793314
20,27786.826010977282
21,27999.7895168049
22,27857.705379324267
23,27930.404130240873
24,30514.32671955844
25,27448.708682082484
26,29769.77378722272
27,27696.790226469573
28,29402.728725843346
29,28999.690392748285
0,27792.116009336605
1,25059.293535858927
2,28173.0843397564
3,27336.797323573675
4,29224.906514786016
5,25799.284793930055
6,29813.644414199458
7,28031.15586411622
8,28196.288648418136
9,27384.484868020474
10,27866.6600376828
11,28157.63714830196
12,27679.99967428346
13,24660.35110140424
14,27426.56440414609
15,29120.4170880624
16,26219.391957240285
17,27735.234808401794
18,27077.775185271228
19,27783.54573885431
20,26200.9153009932
21,26193.731286281454
22,26136.721542770614
23,27382.51893149385
24,30017.060634259524
25,27370.108470224215
26,29858.063480707464
27,25925.830961224092
28,26788.544229664603
29,26726.489566197655
0,28026.419139302536
1,27067.17448727779
2,26719.233020867163
3,29010.323888069328
4,27429.994031185488
5,26369.04711465876
6,29029.78753481186
7,29513.293513981203
8,25481.83380035152
9,28803.88274240989
10,24864.565055054525
11,29197.96027321625
12,26989.926536400046
13,28999.893111022586
14,29620.26975620017
15,27980.516548310057
16,27599.920287947072
17,28513.03834514228
18,27430.546284470813
19,29642.775447294753
20,27408.718396579723
21,28399.589856290648
22,29766.357173115248
23,29348.106444945
24,26170.60972912358
25,30955.761817852628
26,28278.310619978132
27,26297.47379798407
28,26899.86834225887
29,29149.391911361734
0,29065.231792895283
1,29407.459692428274
2,29367.35032439999
3,26511.00032113881
4,27712.01745342307
5,27363.791202711258
6,28949.090598404222
7,28339.44206443602
8,27761.784358272285
9,27599.270998907756
10,27920.451390198217
11,28087.291493088134
12,24196.83464818948
13,28223.87657720237
14,29293.65988342201
15,28466.71568690689
16,26717.780884470223
17,26249.342162006524
18,29560.552350974696
19,26184.002191189986
20,28527.929749086245
21,29690.48681127661
22,28406.56084240309
23,25367.534950767735
24,25758.64290519345
25,27090.475836106536
26,28774.66639434652
27,28655.10388934557
28,28333.62346381604
29,28218.523676508517
