,100,num_discovered_nodes
0,29062.901321022015,99
1,28710.1106893805,99
2,29949.849087808463,99
3,26662.876139858912,100
4,26786.24695770989,99
5,29168.77399725081,99
6,28123.004620725562,100
7,29502.35751063002,99
8,28211.883683064378,99
9,27239.978779889003,100
10,28264.742281736373,100
11,28490.14115845181,100
12,30201.64893667799,100
13,27886.942470745034,100
14,28240.5544186291,99
15,28488.437194782444,99
16,27795.929845727638,99
17,26350.943946559142,99
18,28052.678763113287,100
19,29547.014177983692,100
20,27353.360362012034,100
21,29156.15289916285,100
22,27164.194575342157,99
23,26712.476638361688,99
24,26970.84618641198,100
25,27500.536565085695,99
26,27687.108462284323,100
27,26750.56418890241,99
28,28626.68498749634,100
29,26982.75747069003,100
0,27906.358242001243,100
1,26685.47795574001,100
2,28576.100032799946,100
3,30556.178721798242,100
4,26924.043365294612,99
5,28914.922283479085,100
6,28367.7979499814,99
7,26144.015032519554,99
8,27563.489506119317,100
9,26974.704865862514,100
10,27892.492417072786,100
11,28703.213609876053,99
12,28157.299595486256,100
13,28090.83016182347,100
14,27753.817882849555,99
15,28423.02936370826,100
16,28688.242443727308,100
17,27481.574159586162,100
18,26316.36458849267,99
19,27487.357882488817,100
20,28987.44604899883,99
21,29000.320248977197,100
22,28767.695133569556,99
23,28891.43730261769,100
24,26831.351251499465,100
25,30093.09504466226,100
26,28299.592152128196,100
27,31120.17377593337,100
28,28098.24408514628,100
29,28046.629639884723,100
0,26029.196995750703,100
1,28552.919507406757,100
2,28604.805447971656,100
3,28950.37573496406,99
4,28065.001734208363,100
5,26925.723513330904,100
6,29250.22843981899,99
7,27140.84554418947,99
8,28277.595079458755,100
9,27127.76850668658,99
10,27640.01003940973,100
11,27384.731108554355,100
12,28055.483551479057,99
13,27471.56287161127,100
14,27531.226315715947,99
15,31181.001606921567,100
16,28501.18034026779,100
17,27901.655100510005,99
18,27810.928991376735,99
19,28313.070599676805,99
20,27107.564611460133,99
21,29031.87210578976,100
22,26852.494266195066,100
23,27884.493145793105,99
24,26681.30212914845,99
25,27355.436699401813,100
26,26544.272350358067,100
27,28425.337006197766,100
28,26621.373140758642,99
29,28979.525125738197,100
0,27799.768150486,99
1,27008.162816611388,100
2,28643.660591094576,99
3,26750.252799588725,99
4,27986.870500171804,100
5,27333.259010449092,99
6,29499.13544700139,100
7,27215.18415234899,100
8,27486.616892210717,99
9,29319.15252475917,100
10,28688.4704657544,100
11,28029.28445450267,100
12,29169.83870083316,100
13,31233.08949293568,100
14,26280.365495757356,100
15,28239.324964097897,100
16,26895.405576622685,99
17,27645.72663739873,100
18,27386.734008161402,100
19,26838.339085042175,99
20,27890.159137694172,99
21,27606.57299712356,99
22,26170.15459496085,100
23,27024.189726096356,100
24,29166.779200474048,99
25,29794.52723566919,100
26,29462.606035358323,100
27,29515.01207066445,100
28,25516.385454788324,100
29,29680.22336295988,100
