,40,num_discovered_nodes
0,43799.68721248185,142
1,41240.50524407747,133
2,46424.550480564285,146
3,48420.099787099745,147
4,50083.736722973284,147
5,47748.148718112105,149
6,47068.65518884426,144
7,46187.07566209192,145
8,44304.41102226132,137
9,44070.344858612065,138
10,44641.391865198275,143
11,46861.803126204555,149
12,42806.92668674955,140
13,42750.55986039666,136
14,43511.135337499545,141
15,38158.68732108361,135
16,43735.75308205667,143
17,45958.9542715045,147
18,45840.67977406532,149
19,42725.637584914,145
20,39469.84643958436,134
21,40360.21843319453,140
22,46705.23181370235,147
23,46146.36615577816,148
24,45541.99598375364,145
25,41538.22589027538,139
26,42595.5729873229,141
27,42121.066055972144,140
28,45556.47042830449,140
29,46848.94786311001,148
0,48437.45680752446,145
1,40222.49869152358,137
2,44537.31947255561,145
3,47696.42939889591,150
4,40016.57300830975,140
5,42386.391470812174,149
6,41763.94694450337,147
7,41086.34750291939,142
8,44008.87170692499,146
9,40837.884994213724,130
10,46551.93650762301,146
11,44395.2530530814,145
12,41486.53289226378,143
13,38748.46017353877,138
14,43876.16035353962,144
15,42323.147330891705,149
16,43065.938418690035,148
17,41517.22634502419,146
18,39712.45637570127,144
19,43068.51402939431,147
20,44617.30370047162,143
21,45315.28775142316,147
22,41875.795374399175,146
23,43500.062943695346,137
24,49135.06323557927,145
25,41945.35567135147,140
26,42229.58757534632,147
27,44237.005279752826,140
28,43114.64990189374,143
29,49943.678823143106,150
0,44707.41503997221,147
1,43899.66534237971,144
2,41084.745765253414,142
3,45901.260256909845,147
4,44689.40101836846,145
5,48435.7132062919,143
6,43576.84755291276,147
7,42281.15092057817,143
8,45406.58009408407,136
9,51918.17904875121,149
10,44225.23509919101,146
11,45045.63090278837,142
12,40876.27367370359,143
13,45404.75401081793,146
14,41814.572115324525,129
15,41002.234033173576,143
16,40121.91150776674,137
17,40407.41322918563,145
18,47190.39350614578,148
19,41599.044233176995,143
20,48469.167633328536,147
21,44833.74451148325,144
22,42714.36650737312,143
23,48078.348060689816,147
24,38768.99852727637,143
25,40060.55027301408,138
26,44069.83366120515,147
27,47765.15151543367,146
28,39449.67276552455,139
29,41281.902105939815,141
0,45930.4112296509,144
1,40876.29500243169,141
2,41321.744791778954,144
3,44941.48613666168,145
4,42628.23240786438,141
5,41066.69963609332,146
6,39791.510867201345,132
7,42259.81832663968,138
8,44696.25269273059,148
9,42658.025903996684,137
10,47299.33612377504,146
11,43305.3196874188,143
12,46373.39140608435,147
13,45093.0380553481,146
14,44695.74644617774,144
15,39573.3778103838,132
16,42128.44818368951,142
17,42754.125571975856,145
18,41831.133790311054,141
19,44980.513731521845,147
20,41074.09924121227,148
21,47068.90817419853,147
22,42569.642176775145,144
23,42128.579214558136,141
24,46842.531282605414,145
25,42629.6898291558,146
26,45670.560254719225,146
27,42101.96830492312,141
28,44859.709493803384,148
29,40683.07252821729,145
