,10,num_discovered_nodes
0,24479.323582642337,52
1,24745.453516761452,47
2,26919.857969063647,58
3,23858.428012529173,49
4,27245.31452464833,56
5,24164.394222929914,50
6,27659.12081943608,57
7,28747.782454607255,63
8,22599.055146906834,56
9,25302.13773251144,55
10,27564.597292624345,60
11,26156.88632047774,62
12,27783.78895972262,54
13,24347.30695040743,53
14,29499.168805119993,65
15,25224.540665818226,59
16,22762.592014019174,56
17,28968.260926070296,56
18,25952.265538241823,59
19,27174.8300885764,50
20,24800.40682006559,51
21,24538.48751185242,55
22,26433.628388336954,60
23,24502.070074808635,49
24,24485.878558094344,50
25,23734.067505409694,49
26,22132.26632284124,48
27,25867.949072906933,56
28,25610.900903041642,51
29,23830.84545856971,42
0,22869.32457624268,53
1,24655.97420537694,59
2,24796.54390990721,54
3,27914.43452842501,61
4,20804.11301316472,41
5,24416.092357123533,53
6,26397.505683620206,57
7,25655.170123410902,51
8,26995.63632702218,61
9,24607.211748621958,60
10,21209.739427878918,55
11,23943.032595344906,50
12,24227.378706036197,55
13,30387.510701438383,62
14,25182.93635949249,50
15,29038.184666604382,67
16,23549.877218715672,52
17,21220.65928547724,46
18,25954.403838033682,56
19,23086.797814545334,47
20,23197.740783097994,54
21,25358.79713481647,57
22,27081.073458758576,55
23,20658.555278225034,52
24,21983.042749326472,46
25,25370.09152535308,57
26,22584.293188909203,57
27,25289.400682370757,58
28,25353.306772168937,58
29,27325.176191492326,61
0,25993.55777838135,64
1,23138.327321709134,50
2,25257.265550478223,54
3,25294.50723407902,57
4,22410.091808974998,55
5,25916.683117579734,57
6,28771.85696343514,58
7,23241.02339654453,52
8,25605.178536439438,52
9,22440.95638596381,46
10,25681.760961711847,52
11,24659.703036635157,52
12,22314.789906025522,51
13,23920.776745301577,52
14,22246.873430905016,57
15,23994.834194041487,55
16,22659.775609320503,57
17,23699.798268358492,51
18,23304.87473190474,52
19,26652.744230032087,65
20,26027.70806757602,66
21,23569.89063252086,56
22,23243.625239607958,54
23,24093.120386423885,56
24,23503.573598768202,63
25,23202.00837765685,53
26,20268.619190442,45
27,24753.128485697278,51
28,27842.931657394336,67
29,24894.145621678643,49
0,24779.726160769933,46
1,24725.459922128615,54
2,24791.359549094977,52
3,25637.789628828174,55
4,26785.15264423607,64
5,28468.53934111777,63
6,24894.207528055966,63
7,22729.288062893862,55
8,27280.749302327884,61
9,24967.72188506643,49
10,29043.38292455694,62
11,25415.160591286134,42
12,27726.96368827647,68
13,26009.915039899162,56
14,24671.807115034208,56
15,28737.104779010686,67
16,25842.145412750855,55
17,23638.393676872707,55
18,26654.863322389705,58
19,23568.499177951857,57
20,22974.42537711524,43
21,25872.008475452738,56
22,25409.20873612684,53
23,25949.6158586714,57
24,21103.332575162527,49
25,25010.799722839838,52
26,27541.266008549777,57
27,25535.374976048362,49
28,26680.441072976,50
29,25792.209259477742,59
