,40,num_discovered_nodes
0,28717.313818928338,46
1,25664.622761400457,47
2,31077.014153171614,49
3,29166.791407182638,48
4,27774.489282951574,44
5,26687.984727560848,44
6,29382.19993064154,47
7,29167.10668092332,47
8,26840.139624502895,50
9,25286.72626544844,45
10,24682.381712032948,45
11,29420.171572087635,49
12,26075.090462126995,47
13,28778.660903045035,47
14,28725.915799083188,47
15,31419.392462844487,47
16,26938.12717735151,49
17,28063.826597847572,49
18,26684.19326746682,44
19,28569.26361247095,48
20,29619.582507614377,47
21,28865.437550203787,50
22,28820.073576367937,44
23,28377.74788038849,48
24,29429.953960803894,49
25,28008.46763820833,48
26,25936.342146994182,49
27,27892.559016146504,45
28,29615.959222445887,49
29,28401.391210082147,42
0,26908.710919662153,48
1,27977.0116048474,48
2,27195.767872965927,50
3,29787.215903251305,49
4,28999.870950049837,48
5,26148.73265233416,47
6,28829.654182108658,48
7,26908.65295982687,47
8,29934.49766903312,48
9,27589.866195782717,48
10,26602.36870136496,47
11,28277.59030648818,48
12,28814.967728991705,48
13,27524.152913128415,46
14,28246.469187898794,47
15,27734.687715619915,48
16,28431.18967564146,47
17,28990.210417251903,46
18,29121.66885315505,48
19,30019.67159741469,48
20,27504.922286011857,50
21,30427.34801374554,47
22,28402.04465950703,49
23,27379.880302790254,49
24,32766.77921273768,46
25,28524.79596856193,45
26,27133.54840072124,46
27,27645.50531474236,49
28,28371.91834356908,46
29,29399.26193587885,46
0,27959.719353665612,48
1,25926.66096289676,47
2,29478.042232048345,50
3,25903.216132486217,48
4,26532.36871038195,49
5,28592.723640072538,47
6,29214.158735020665,47
7,28506.053996038467,47
8,27148.383805182544,47
9,27199.533985349066,48
10,27346.501143664544,46
11,27240.204610759014,49
12,27666.18446824769,48
13,24885.58346073257,48
14,26728.581846546702,48
15,28401.653256144473,47
16,25480.72321520696,48
17,27191.437367601207,48
18,27831.58981199814,48
19,28747.22244731336,49
20,28594.773783332916,46
21,25594.825872123354,48
22,26979.542907503517,44
23,28955.70868569481,47
24,28602.473852421062,47
25,27106.779743198593,48
26,28047.626840982073,50
27,27962.569701547305,49
28,28630.405534127647,48
29,28574.410156545626,47
0,29454.809284658793,48
1,29653.739070073814,49
2,32503.297563978966,50
3,29790.959721097053,48
4,26830.474127349455,47
5,30498.34895496898,46
6,28790.398805947523,47
7,32037.69688362182,49
8,36287.862361704676,48
9,27875.791867106334,45
10,25747.498875810987,47
11,34449.242283446154,49
12,28173.2732213336,46
13,27589.940178861572,48
14,28092.338938599154,46
15,28563.69051116385,47
16,26418.49055678491,47
17,29511.199285029386,46
18,27302.847858323337,47
19,28549.39205918932,47
20,31579.71996323147,48
21,29750.28871291407,45
22,29010.896912622764,45
23,27574.20740545906,49
24,31644.503405496358,47
25,28692.061286710923,47
26,30135.59614505472,46
27,26823.897688983838,45
28,29415.803059580234,47
29,28639.977908963905,48
0,32463.347646916773,45
1,27626.198272575468,46
2,26942.35018919262,45
3,28260.975739792102,44
4,28053.06350859035,47
5,28080.295731616403,47
6,28999.56472572023,47
7,30128.3189659219,48
8,27465.729299745846,48
9,27223.43680569355,45
10,27805.9321262984,50
11,32861.17844716478,47
12,32680.61645944813,46
13,30374.462928237983,47
14,30439.702080483243,49
15,27748.4809442802,50
16,32629.038589060237,48
17,27743.820726075464,46
18,34421.40984456219,46
19,28861.537968001157,49
20,26066.27123576067,47
21,25228.594398155572,43
22,28438.064458933924,48
23,28398.761788687083,48
24,25907.114039594682,47
25,27596.62497998587,49
26,29986.259605972424,50
27,28093.822973659022,48
28,27103.904468464178,49
29,29013.610662852945,47
