,distance,num_discovered_nodes
0,27336.552426475042,150
1,26066.096184965656,150
2,27419.19839785763,150
3,26415.81250887696,150
4,27543.93573383748,150
5,27576.308805839402,150
6,27429.841386968066,150
7,26395.469551506307,150
8,28294.583052809572,150
9,25961.38423814705,150
10,27547.795802043376,150
11,27959.21855452512,150
12,27024.018593000903,150
13,27640.87588135776,150
14,27557.450412397968,150
15,27464.57611040607,150
16,27031.030132711992,150
17,27951.61485133032,150
18,28683.481407359744,150
19,28425.781427855556,150
20,27014.735509389593,150
21,27408.079255064702,150
22,27563.48792915987,150
23,28223.106184097633,150
24,26948.66497337347,150
25,26720.355737319835,150
26,27589.310960881376,150
27,25848.94834202845,150
28,26246.273572086295,150
29,26157.31151641885,150
30,27375.56497361954,150
31,27373.019865955175,150
32,27583.12790602032,150
33,27245.38775599904,150
34,26609.98499719346,150
35,27005.60862988805,150
36,28411.315666308987,150
37,25529.10426287809,150
38,26680.35548115035,150
39,27166.81217178181,150
40,26970.74481928649,150
41,27130.629709151523,150
42,27026.435199450876,150
43,26987.50302057749,150
44,26599.052722493878,150
45,27503.04873131272,150
46,28036.78858406975,150
47,27753.244685370693,150
48,27578.955508303196,150
49,27363.064534278656,150
50,26769.629702567923,150
51,27471.32224141517,150
52,28198.3910776345,150
53,26690.06833436214,150
54,26890.098102416454,150
55,27188.523159353845,150
56,26526.520059353476,150
57,27398.42100788708,150
58,26908.86555788064,150
59,26193.133216554965,150
60,27499.464131659483,150
61,27392.27907239665,150
62,27657.30804173342,150
63,28005.672101920725,150
64,28447.38079032413,150
65,27621.82082136334,150
66,26693.75781337055,150
67,27817.391494179035,150
68,27947.08974197561,150
69,27488.37537428549,150
70,26562.97732741836,150
71,26661.218653290354,150
72,26325.69828688268,150
73,27435.88777392182,150
74,26840.577478382133,150
75,27156.11897870244,150
76,27144.156684800477,150
77,27104.772079618157,150
78,27145.910261447352,150
79,27386.379869106844,150
80,26830.09571674475,150
81,27792.44601061268,150
82,27119.116648990195,150
83,27366.221935031826,150
84,28051.881655620597,150
85,26891.846713569776,150
86,28917.94916322406,150
87,26781.683905286915,150
88,27094.567877412872,150
89,26853.14295993438,150
90,26425.072816288284,150
91,26822.646593702397,150
92,27579.90366079823,150
93,28614.24934000598,150
94,27544.683033362246,150
95,27651.415056987375,150
96,27477.45402244268,150
97,27854.637468632223,150
98,27884.797120865307,150
99,26889.41949237788,150
100,28044.694441896965,150
101,27323.44102554329,150
102,26565.650333659345,150
103,28557.30102055703,150
104,28235.90917051242,150
105,27689.177749315062,150
106,27099.932666956032,150
107,27199.490599338154,150
108,26469.231217283454,150
109,26847.951247508467,150
110,26666.48132890159,150
111,27479.676493834,150
112,28684.503853193826,150
113,26582.02334932615,150
114,27758.413963475607,150
115,27649.798184100626,150
116,27637.010182278955,150
117,27538.164908054376,150
118,27208.086611367988,150
119,26865.15887276166,150
