,30,num_discovered_nodes
0,34379.85781574043,111
1,39374.20930195378,122
2,39064.35510428175,119
3,32451.904108632712,105
4,40108.92847472793,117
5,35353.28899313566,117
6,41749.06553234219,123
7,38859.369007857335,114
8,38699.07317980337,115
9,34622.005026782936,113
10,39208.08369606933,118
11,30315.533965439332,103
12,35728.993887533135,118
13,35625.31513351492,112
14,36762.03280705904,115
15,37482.41240856961,125
16,34628.25984096054,118
17,46996.054804628126,118
18,37703.17490248144,127
19,37614.92348099752,114
20,37594.476659436434,123
21,37187.53059384299,128
22,31587.17787536332,118
23,33741.512057054446,117
24,35333.77350588926,114
25,35686.90169313035,118
26,39751.21438982187,125
27,36640.11112880091,118
28,30144.362080194864,102
29,37158.88515235129,123
0,49496.18190690815,121
1,41998.434783491684,123
2,42360.48696226785,112
3,36135.13340027814,123
4,31680.052954425748,111
5,36599.99286382537,114
6,33207.11908782403,105
7,39452.698037088994,119
8,40907.136180028094,117
9,41520.84648821331,125
10,45257.3267994448,121
11,38718.19111185256,122
12,42132.29733731296,124
13,37074.991506602826,112
14,39281.7665489332,115
15,38163.26864500997,122
16,37597.33809020929,121
17,35432.316202297814,119
18,51808.087451010695,115
19,35740.39067223588,98
20,34945.63059848796,122
21,35280.79162690642,110
22,43012.28859631702,120
23,39966.98882667161,128
24,39711.77376091227,124
25,37519.93230780743,120
26,35706.19326309866,110
27,41566.432207515805,132
28,40462.66416196187,112
29,36448.889515500465,112
0,38165.933716204214,121
1,38546.37113817602,123
2,36142.47257829796,114
3,36595.77563637234,116
4,40543.51215378343,128
5,37767.69922441085,117
6,40364.322664869236,117
7,41316.18923453729,125
8,32398.933748533367,115
9,35354.25269373883,116
10,34218.38321804131,112
11,33159.115363172,120
12,36496.272114531064,104
13,39694.73965246771,120
14,36307.47384241775,116
15,37700.08592981243,124
16,40813.282401998775,127
17,36893.73583468831,125
18,40186.382780312546,126
19,37717.093132881615,120
20,29369.270088506557,107
21,34670.479749778606,118
22,34998.549318116246,114
23,37093.304702466514,109
24,40382.389574061446,118
25,37128.24282112026,121
26,33841.52745370335,118
27,38549.707065838826,119
28,37781.75079676583,112
29,37861.530668351625,121
0,39069.72894699589,125
1,36705.92729137033,104
2,36264.334101031505,97
3,37128.18198447527,120
4,34470.386903912506,118
5,34534.153625361476,104
6,36265.32544937559,121
7,42068.25002695019,121
8,28234.615541972136,110
9,36621.005253872776,120
10,33933.96436722494,108
11,40603.399237675214,123
12,38124.3044525874,118
13,39079.77149271095,122
14,32142.65547219918,115
15,40327.58242458267,121
16,33216.35934326343,110
17,35989.43965821541,117
18,35913.961396906234,106
19,38420.60207305227,123
20,31462.674991518103,114
21,35160.62062079627,114
22,39178.827389652324,114
23,40034.90069905194,120
24,40868.77735241099,113
25,43654.336140333384,121
26,37389.0583461936,117
27,34090.066206087686,112
28,36270.3471428121,124
29,37605.63745832146,119
