,5,num_discovered_nodes
0,20684.980502047867,14
1,24398.19012774203,17
2,21208.66784159657,16
3,21932.467625196416,10
4,22537.829310783505,9
5,20542.61093502298,9
6,21218.945894595417,11
7,20943.63952301088,9
8,20008.044769042415,10
9,25744.74330867109,22
10,19854.747784632593,10
11,21751.892313007942,12
12,23488.829427743192,18
13,19496.64206380608,4
14,21173.819509440902,14
15,21705.283135858066,10
16,20591.757067210783,11
17,20612.612878079723,8
18,23728.809269241552,17
19,22645.11376797384,14
20,21550.92972509152,11
21,21886.516003416422,11
22,22363.021966640437,16
23,21426.363520628467,10
24,21653.031627082495,14
25,24048.708193708462,16
26,22264.208218341366,14
27,19373.279376464252,7
28,21511.612198638384,12
29,19825.41560355993,8
0,20020.909346171065,8
1,20029.834461139137,9
2,20008.56144217201,13
3,20856.47258764741,14
4,24276.551734744477,21
5,21200.996988980263,11
6,21213.349521058062,9
7,22046.39263121418,13
8,20836.219427331383,10
9,18991.973344528353,5
10,20673.237004411138,10
11,21384.114525042143,10
12,23094.345891851804,16
13,21283.41239838397,11
14,23916.551655705473,16
15,20083.73751539308,7
16,19318.23493880419,9
17,20780.46155744053,11
18,20218.4818847109,10
19,20952.957683099507,12
20,21149.362745084152,8
21,22404.97865733885,15
22,20937.956442323793,14
23,22169.163145680777,11
24,21118.50105658755,10
25,19721.861924080167,8
26,21127.37817565545,11
27,20857.05821806546,10
28,20252.72948744488,9
29,21458.360066801557,14
0,22392.2532150831,14
1,22575.090837582673,12
2,20742.93703704639,11
3,20789.88029353249,8
4,20021.92055430274,8
5,19654.238084371682,8
6,24330.023887318075,13
7,23278.519659582606,14
8,24743.43723608427,17
9,21972.865342291403,10
10,20988.441566141795,10
11,22290.154481554702,16
12,22124.742534473637,16
13,21668.84337520432,13
14,21443.382286460826,10
15,20438.51443993733,9
16,21372.916422130984,11
17,23270.05541061805,14
18,23425.374175360295,13
19,23151.3126663948,11
20,22349.51057238931,11
21,22630.215990931403,14
22,22070.275622570545,13
23,21386.663609653715,11
24,20696.47278708389,11
25,21310.172809241147,14
26,20348.22049243925,9
27,21270.37587585962,14
28,20747.082518532294,9
29,20420.206676277652,9
0,20126.56605864372,9
1,21929.496122629014,16
2,21764.69795088805,14
3,20557.014237588657,7
4,22128.44332868789,14
5,20383.780097494244,10
6,23681.29452265005,12
7,22513.783343376104,11
8,21560.07822132491,12
9,22450.46287520453,17
10,19537.323337527807,9
11,20404.31720771967,13
12,21286.685369016413,8
13,21792.806751796306,10
14,20848.497553406807,15
15,22024.002134510985,9
16,21178.39683072284,10
17,22083.269158232037,15
18,21025.07986637861,11
19,20257.029200228702,10
20,20179.738727651093,11
21,20905.92562905548,8
22,20464.013179901875,9
23,21286.40188014844,6
24,21357.66656499455,10
25,23603.075187459715,15
26,21284.41753682106,13
27,20634.77298612421,10
28,21069.73300127026,12
29,19338.288447131123,8
