,distance,num_discovered_nodes
0,21307.252128552354,146
1,19748.456541755124,137
2,20357.731551002875,143
3,22600.343791957755,137
4,20422.81984390319,142
5,21311.059185847243,144
6,22505.09809396992,140
7,21514.206440207152,139
8,20508.1839460579,143
9,20821.66303648799,143
10,24363.121012671694,144
11,20085.181974238923,144
12,20237.264488639605,138
13,20793.892812562288,146
14,22079.610992586622,144
15,20833.09551950385,143
16,19238.127414823066,141
17,21009.7275485144,138
18,22649.086327884354,145
19,20030.248728657873,137
20,21246.932429207263,144
21,20502.79784946566,144
22,21117.107510221613,145
23,25010.37825867862,149
24,21559.852715477195,144
25,20730.264258974083,143
26,18971.241963708508,139
27,22056.960576902486,144
28,20965.94337444206,141
29,21796.55272150393,147
30,22710.762448870762,146
31,21440.43481997312,144
32,21515.700369971746,141
33,21167.187862879033,141
34,22215.801616260393,145
35,20051.958504529055,142
36,22029.787661673075,142
37,22598.7607371648,140
38,20770.7345305585,143
39,18700.162478877806,142
40,21571.91234321041,143
41,23468.27215012004,146
42,22307.288270634464,146
43,21959.522578677275,143
44,20561.438439286496,145
45,19623.726050531768,139
46,21314.177587372713,140
47,21588.83337983158,146
48,23144.18636799648,142
49,22208.600781668312,142
50,21165.042638528186,144
51,22354.028599153244,143
52,20149.01630670136,142
53,22105.004772016244,144
54,20521.436634149366,143
55,20916.9726199746,142
56,23023.315207658306,147
57,22516.351945132767,145
58,20514.062455208048,139
59,20435.360675205844,143
60,21129.725849006187,142
61,18677.00833988425,142
62,22465.79701987915,142
63,20817.121592928856,146
64,20490.305096460655,139
65,20282.69905020767,140
66,22761.012847054873,145
67,22243.81174267747,142
68,20165.17139495592,147
69,21484.32175787197,140
70,21086.244160463746,144
71,19595.093310479715,137
72,20488.58579070379,144
73,24004.890339341448,147
74,21646.768199475926,147
75,20152.492713801374,137
76,18872.182469499363,141
77,20357.393941780218,141
78,21780.582390139545,145
79,19646.157419740117,137
80,19701.548003055366,140
81,21617.713496446122,145
82,21070.074440385262,141
83,20562.721704264764,142
84,20536.79349552307,138
85,22317.333610425696,142
86,19577.69776122575,142
87,19759.528020838723,143
88,19747.39602659385,143
89,21186.075050027957,140
90,20821.103449141658,142
91,21326.952811017567,141
92,21619.712727451617,144
93,19880.367934721915,144
94,20786.80802540913,145
95,19873.199862438138,144
96,21370.53091545197,143
97,21765.307317042763,144
98,22002.87622816103,146
99,19147.55344544211,138
100,19387.692186269327,142
101,20552.302604068318,142
102,19902.581177290434,140
103,21881.628601138327,139
104,20013.341458413204,140
105,20596.02983310589,141
106,19892.521423261474,142
107,23300.005286111467,146
108,20858.987310088418,142
109,18991.706392307307,146
110,21520.136067225856,143
111,19261.983395581672,139
112,20346.411816006574,139
113,19226.510105401372,138
114,19496.869297108686,136
115,21596.286573341262,143
116,22791.38644540319,146
117,20546.274570351354,144
118,17970.179503300365,135
119,23951.192745544522,147
