,200,num_discovered_nodes
0,18632.192856390924,50
1,19420.440119423733,50
2,19009.1402445307,50
3,19282.037057822472,50
4,19353.540023229794,50
5,18701.5804087086,50
6,19424.215679855308,50
7,19560.717844300503,50
8,19360.25779102062,50
9,18847.819451548967,50
10,18868.010958886425,50
11,18520.67724692207,50
12,19578.78616315199,50
13,19145.07606996666,50
14,19154.8081356097,50
15,18874.14780305076,50
16,19281.160290315664,50
17,19400.147471127268,50
18,19132.76894755069,50
19,18587.242087957664,50
20,18737.62867526489,50
21,19249.118424548553,50
22,18341.86201330648,50
23,19433.06314389261,50
24,19108.01314258608,50
25,19197.84020655181,50
26,19663.770427473777,50
27,19417.385678581737,50
28,18789.657770399754,50
29,18800.379048164417,50
0,19010.27258792497,50
1,18842.72959167837,50
2,19163.553059359252,50
3,18914.742609170116,50
4,19547.87788859285,50
5,18850.301681475426,50
6,19698.815358305976,50
7,18958.434608725725,50
8,18740.12933238984,50
9,18971.331088737355,50
10,18671.260719861817,50
11,18315.117132430165,50
12,19646.861824984146,50
13,19988.378235422493,50
14,20679.31939316545,50
15,19168.719786959457,50
16,19053.552389395132,50
17,19588.680596129285,50
18,18265.694967757463,50
19,19360.012151707342,50
20,18738.23187678696,50
21,18864.17972842507,50
22,19303.62369485767,50
23,19177.159508465436,50
24,19168.311887433636,50
25,19261.033102447294,50
26,19349.114984847925,50
27,18488.822820975645,50
28,19642.71266356397,50
29,19668.916691621394,50
0,19111.512983652796,50
1,19317.013778388504,50
2,19497.799832883004,50
3,19515.522373364816,50
4,19760.535180357678,50
5,19056.111703044255,50
6,18960.60170230106,50
7,18660.582319800986,50
8,18924.229886848574,50
9,19440.907531805722,50
10,18560.7194115935,50
11,18701.917742583548,50
12,19210.861467844967,50
13,19801.56738269006,50
14,19519.826453366346,50
15,19689.7916973544,50
16,18825.317810468747,50
17,18470.335102921817,50
18,18218.579523581797,50
19,18898.718305958748,50
20,18708.441369218286,50
21,19349.759171480524,50
22,18598.51109670862,50
23,19016.48911685755,50
24,18725.965933168754,50
25,18706.062853523592,50
26,18714.175378976062,50
27,20490.921919371936,50
28,19147.392162763466,50
29,19421.185125878885,50
0,18765.212772425843,50
1,18472.87441371999,50
2,19040.734079218477,50
3,18949.555549591394,50
4,19028.43003182544,50
5,18995.882685134387,50
6,19887.02453833885,50
7,18941.337727097136,50
8,20142.51541201461,50
9,19929.717888355623,50
10,19097.25562259431,50
11,20402.58433441845,50
12,18366.16513339788,50
13,18833.52984528437,50
14,18803.06007141264,50
15,19167.588953564176,50
16,19825.195724632118,50
17,19513.424377032723,50
18,19129.314355481125,50
19,20149.092481941676,50
20,19824.894656489596,50
21,18905.35356197252,50
22,18783.56620993237,50
23,19305.05881125157,50
24,18539.91523137924,50
25,19481.411794387794,50
26,19298.056161969682,50
27,18618.72603514795,50
28,18815.993507363524,50
29,19043.036175229532,50
0,18893.57935551513,50
1,19538.279021189603,50
2,18767.630714649473,50
3,18784.46929938391,50
4,19631.92063474029,50
5,19093.73427551246,50
6,19216.18949681193,50
7,19691.564077859377,50
8,19465.492710456096,50
9,18927.40093350881,50
10,19006.958962824097,50
11,19072.68674334333,50
12,19365.92676147462,50
13,18987.346563554078,50
14,19362.550059416146,50
15,19605.048630813268,50
16,18541.91191175376,50
17,19140.19649785042,50
18,19664.144627264668,50
19,19353.704405744935,50
20,19151.885380859636,50
21,19073.742862723713,50
22,19505.990465643896,50
23,19336.04382882982,50
24,18774.990390661675,50
25,18927.84935850939,50
26,19595.9595255135,50
27,18916.763719901835,50
28,19590.407885141314,50
29,18929.535316347075,50
