,distance,num_discovered_nodes
0,28173.028561431507,141
1,27434.384855540367,136
2,26997.555907282393,137
3,26928.657947885615,136
4,28451.24108965267,140
5,25425.49626247435,135
6,26729.735231073537,128
7,25284.820036053377,131
8,26888.115925275975,141
9,28473.43846497223,142
10,26625.443578319835,134
11,30362.619981261665,138
12,25683.64417673454,133
13,27512.81376068343,134
14,25780.529235087175,136
15,26360.3694064578,141
16,25993.405473808543,140
17,27203.84932737712,135
18,29498.824013773734,138
19,24502.41076484848,132
20,26480.03673547776,135
21,27498.18137688115,143
22,26567.32020432727,132
23,27778.396476992843,132
24,30705.852580637704,145
25,27229.067699388914,138
26,28393.608316900478,142
27,26652.92145670426,140
28,24564.464732798086,134
29,27543.040099850667,138
30,28783.032833197714,147
31,30903.535068923014,145
32,28343.248850407654,141
33,27711.203462193247,138
34,28150.74491203873,139
35,27659.350900179696,145
36,25255.740931534583,136
37,25558.172781068493,139
38,26962.356822940386,140
39,27127.806447362338,139
40,26284.98683724456,134
41,26465.910706644776,135
42,25593.87009920247,132
43,27011.174836408813,131
44,24671.819114762337,125
45,26048.056983193637,133
46,28017.746830811786,137
47,25555.377371924336,134
48,29421.242507982148,139
49,27213.171791424596,136
50,29370.590287716175,141
51,28009.03385100688,137
52,27911.48545071661,140
53,27777.285411581433,142
54,29632.803926771277,137
55,27457.92579325932,133
56,24528.852036711323,132
57,23308.53009985784,132
58,24463.0319778088,128
59,25834.735300013133,134
60,29095.425540566765,135
61,26117.915082706215,134
62,25607.074585910643,131
63,25799.077999765603,139
64,30173.38780975811,143
65,26469.231226223077,141
66,27428.603902989762,131
67,24471.090541459533,128
68,25880.77703957033,139
69,26888.18405594281,136
70,25883.21817653554,137
71,26168.811775188635,136
72,25977.581816141366,137
73,29041.096180096833,140
74,29715.91128927187,138
75,27743.43959942331,139
76,28717.122916805933,137
77,24482.732965122104,126
78,27114.951028020823,144
79,31152.281078771983,145
80,24777.64568014532,129
81,27330.83015406118,142
82,28733.077335718353,126
83,26597.264239548538,132
84,28463.283555652237,139
85,25971.314734064894,139
86,27166.757433111266,137
87,29121.652789068274,135
88,28204.91288561357,137
89,26546.956821605792,132
90,26783.832582413197,134
91,28211.264715642414,133
92,24837.34419981333,131
93,27410.807623675126,143
94,27251.500677387885,142
95,28740.14257422136,135
96,24807.08010369159,135
97,25972.605213238137,134
98,26065.64946041667,136
99,26787.908495254047,131
100,27366.064953369187,145
101,24207.94483818008,133
102,27095.827031445653,140
103,27560.384683408978,135
104,25487.81157572126,126
105,25754.496944445124,133
106,26757.16062761864,137
107,27923.462132504148,141
108,27603.174420684238,142
109,26763.5475666035,140
110,25083.11786461605,135
111,25796.427455466608,136
112,26388.471374180943,130
113,26869.06373977434,141
114,25680.680901276475,135
115,29965.405726465375,144
116,27402.56049268473,140
117,28590.547945832932,140
118,25799.310630193835,137
119,27722.219181032364,140
