,distance,num_discovered_nodes
0,22821.05838218619,149
1,23586.763699651256,149
2,24847.059830550184,149
3,23901.850958887684,150
4,22628.357671747646,150
5,23673.720449573302,150
6,25218.064618390767,150
7,25019.914232984138,149
8,24825.84798375545,149
9,23991.94756317277,149
10,23618.735321021053,149
11,24115.846381308784,149
12,25510.188053767084,150
13,23894.004086787594,150
14,24172.212390491135,150
15,23667.76503370682,149
16,23455.48375040951,149
17,23872.615123889675,150
18,24322.733990207133,150
19,24341.567529726475,149
20,23952.368437500332,150
21,26664.699635223737,149
22,23416.147959547663,150
23,24287.27927825934,149
24,25078.009220504435,149
25,23654.84782863649,149
26,22819.91744585888,149
27,24429.748602237083,149
28,22837.10540364079,149
29,24148.226913471695,149
30,23635.427511760125,149
31,23259.169146108496,149
32,24640.92293028962,149
33,24842.102287690534,149
34,24927.763095903156,150
35,24688.54606072013,149
36,24718.79023863567,149
37,23225.860010947425,150
38,23718.14933281409,149
39,23634.882318272543,149
40,24154.546060502944,149
41,23967.97807124392,150
42,24160.47497194036,150
43,23987.55941380262,150
44,24758.94005911528,149
45,23792.068087210602,150
46,23620.421873219682,150
47,24602.681485631576,149
48,23377.72909083916,149
49,24147.439754670722,149
50,23902.074477963415,149
51,24076.56652820549,149
52,22812.81663069036,149
53,25220.332475729476,149
54,23452.568679020467,149
55,25060.452618759737,150
56,25010.58203627726,149
57,23239.308194792622,150
58,24105.560889242053,149
59,24570.97800447753,149
60,23171.454953522403,149
61,23059.752530299487,150
62,23323.252425293485,149
63,26287.00358932117,149
64,23896.202725910287,149
65,24293.613563805917,150
66,24097.168038091633,149
67,24671.63352978382,150
68,23148.988356999966,149
69,24454.33387410171,149
70,24786.241308948825,149
71,23277.075380575832,149
72,24003.899342208475,149
73,25942.361363280175,149
74,24021.224279536505,150
75,24208.71244190972,149
76,24822.66780783365,149
77,23462.16841943117,149
78,23589.937959326653,149
79,25433.539963360246,149
80,23809.66976427162,150
81,23877.072891489177,149
82,23387.183378303765,149
83,24307.038932781634,149
84,25003.717600622644,149
85,24519.615395195477,150
86,23261.940318182522,150
87,23308.3856157123,149
88,23482.22517302718,149
89,23549.66866941854,149
90,22658.422385654652,150
91,23935.773024102225,150
92,25449.679324806697,149
93,23491.831494113725,149
94,24558.490435845317,150
95,23814.16732753577,149
96,23528.608518087218,150
97,24013.866209342847,150
98,22827.329247447167,150
99,24158.75680674458,150
100,24710.313286173965,150
101,23888.313175708252,149
102,24491.20970508738,150
103,24152.1988578056,149
104,23995.885561692314,149
105,24117.21954718759,149
106,23490.677450945364,149
107,23756.444846502865,149
108,24553.941870253195,149
109,22749.962577816776,150
110,24039.68550201141,149
111,24854.27564342701,149
112,23757.718613289362,149
113,23667.5886447572,149
114,22261.53237776456,149
115,25765.835445647543,150
116,24122.974076648705,149
117,24393.845175635193,150
118,25019.649167916334,150
119,23335.124248589644,149
