,20,num_discovered_nodes
0,44329.93025306666,42
1,43657.38542003782,44
2,43177.2145561843,38
3,42109.58032146423,39
4,44293.59929255419,42
5,43859.20641995462,42
6,47839.113342794604,42
7,41503.088364552306,40
8,45765.310139679284,44
9,45454.22626509287,41
10,45740.28789968039,42
11,43881.56154702893,40
12,38224.66739749986,33
13,46170.647165328846,43
14,42750.396249248406,41
15,46212.743229812935,42
16,42774.82832008497,39
17,45032.14808638139,41
18,43692.231194064574,40
19,40236.963413221354,40
20,42441.81005818578,42
21,49248.36998092502,37
22,49115.875584305584,47
23,42058.4168147167,41
24,45669.016052305684,38
25,40095.48012011734,36
26,45388.177980316206,39
27,47119.90770167651,42
28,45894.319447288006,42
29,48000.49240412752,39
0,38228.64906378871,38
1,46546.861547066845,41
2,46226.72654679203,40
3,42584.807518177906,39
4,40832.74410288209,39
5,44666.71628028748,40
6,42195.06451414137,39
7,47235.771259657144,39
8,43856.782650760615,41
9,44164.16545184481,43
10,45854.12031851323,40
11,42779.70759762281,46
12,44680.98328830734,44
13,45508.190877028435,42
14,44859.792110801514,43
15,44424.78650980716,42
16,45554.19099399385,41
17,43070.29387507336,38
18,44593.462201450224,42
19,41688.93327615724,40
20,43333.78516148822,39
21,43294.95963970237,38
22,46496.00630294343,33
23,45078.94405717337,43
24,41706.75040673294,36
25,44771.60410975396,40
26,51618.9514170079,45
27,46745.12528189215,46
28,41585.73781242298,37
29,45679.99289622411,35
0,44635.94894675156,37
1,43367.03377205638,39
2,43915.63555819425,42
3,41067.42532612466,43
4,44002.795460009256,41
5,45258.3576002093,36
6,42841.06307596582,41
7,41030.883714630574,36
8,49671.13969329937,43
9,42482.301608590584,39
10,40027.62505052025,40
11,46471.914786077956,40
12,41958.19099765874,38
13,41575.03258306007,40
14,40421.62478951134,39
15,45554.11966012254,41
16,45330.10591775487,43
17,38790.45747597358,37
18,44455.48762684608,42
19,39029.52001228105,36
20,41018.647091871775,31
21,47793.91532555046,37
22,43451.23655372736,40
23,46432.89010410083,47
24,43930.97167916616,44
25,40833.93354293488,34
26,45928.56772716144,43
27,42928.20601737086,38
28,46476.43717953504,43
29,41657.03309021158,36
0,43148.07941733754,37
1,43549.71624619215,45
2,46939.99131863085,40
3,45376.75570698081,41
4,43134.31742588793,39
5,46623.124599695475,36
6,44154.9341488948,39
7,38813.188625107054,35
8,42297.977296702,39
9,43690.79789202591,37
10,49036.468434603004,40
11,43022.670400078496,39
12,44150.28090949627,36
13,42276.85301202465,41
14,41330.09283611316,38
15,50279.37229752618,43
16,45597.16551273309,41
17,43398.08887799798,45
18,46902.39678943929,37
19,46136.46179636642,43
20,40168.96951075347,33
21,42575.14994175625,40
22,42587.73119526496,40
23,44455.038472142776,39
24,43075.08063389742,39
25,48845.61426278879,42
26,46822.94533092662,44
27,43305.5327148511,42
28,46208.92920580374,44
29,42865.25403634378,40
0,46576.939432435065,44
1,43961.14925879359,41
2,47750.919936331426,43
3,40664.696441965454,39
4,42574.31617968906,37
5,40127.1844580862,34
6,41792.37271093878,42
7,41792.82298887394,37
8,43187.25634188968,37
9,46583.79369392832,41
10,47793.59949506125,41
11,45833.858542236354,39
12,45703.64746414167,39
13,41913.93393662929,38
14,47489.32945876001,39
15,47112.36423409224,42
16,42986.979999706346,41
17,41682.54042625255,39
18,39158.30642565629,34
19,44774.9198195369,42
20,45415.31780418444,41
21,40441.693210573256,41
22,43292.48393793294,42
23,45424.95288659068,40
24,42414.41211710618,39
25,45623.94653505633,44
26,44553.20965581813,41
27,38140.05091709049,38
28,44104.38533317349,43
29,45342.06703538196,39
