,5,num_discovered_nodes
0,13400.10656287308,33
1,11951.69427370663,30
2,14433.128634528004,36
3,10721.505571637836,20
4,11370.789731520894,26
5,17637.719755651236,48
6,12939.4502398262,28
7,14935.594877821473,36
8,12567.837346875649,26
9,11704.975180876387,30
10,15645.700449532138,43
11,15789.105221501442,39
12,9499.400034930666,23
13,14798.08886736423,40
14,15193.79159777584,39
15,12684.1269707333,38
16,11444.266135402755,21
17,14125.896515140039,34
18,13608.48593695145,39
19,14242.790171342996,30
20,13967.897586775298,24
21,11930.664456404855,25
22,11937.943173182315,25
23,16559.937869922294,39
24,13119.735735204169,15
25,13913.80034614096,27
26,10584.888853131244,18
27,10533.606550272434,28
28,10383.238014471735,22
29,11306.371527792788,30
0,12665.1197328907,33
1,14656.770342879501,44
2,13294.01817739435,37
3,12922.815405513698,33
4,13137.588191092245,34
5,14455.26955504217,30
6,12018.968787332646,26
7,12407.789706403517,31
8,12424.316127632723,25
9,14742.443684951526,27
10,13484.775911497412,26
11,14240.524765181739,38
12,8670.830487148241,18
13,12634.970420862068,27
14,10532.726766897551,22
15,14862.305709046435,30
16,11537.689162818273,25
17,12139.800449643277,28
18,12554.203467071804,29
19,12467.939661985263,33
20,11057.478541231216,27
21,8627.369947664223,18
22,11265.144364063792,24
23,15624.39683044501,43
24,9604.447544682364,23
25,10484.02062797079,29
26,13995.901285873626,29
27,8934.236107369912,16
28,16545.772384698263,42
29,11215.536123829103,31
0,9307.420116897352,13
1,14700.178419188887,35
2,15109.622507782591,37
3,13519.645374857399,31
4,9927.373361485386,22
5,11848.533232563508,27
6,13119.910675785295,29
7,12402.583221029683,28
8,9406.658276065044,17
9,13058.060056561317,26
10,11491.291189626278,25
11,14197.257026803183,28
12,10829.546311188611,24
13,13230.24717288,35
14,10076.963781150474,24
15,13439.901456657184,22
16,13287.929974393195,34
17,8398.557518253006,13
18,11776.12222462359,21
19,12838.401604905444,35
20,10383.976349301769,21
21,11814.196784820671,21
22,13131.734856879953,29
23,9726.51850511175,22
24,11309.138763050454,25
25,14592.448486250325,25
26,10965.193156190111,23
27,14537.929487793539,35
28,10538.557648116403,20
29,10779.890713747523,20
0,11310.71145942977,21
1,10900.42476735491,19
2,12276.220315358207,31
3,13296.828890638835,34
4,14651.683628905486,41
5,12306.85335671417,37
6,11156.808784513494,24
7,10957.03567509597,25
8,14455.906542428387,38
9,11420.148493201023,23
10,13141.287891594544,36
11,15518.357165604179,42
12,10072.938350680162,22
13,12670.010467180538,24
14,14638.516897988227,37
15,10073.587366557738,23
16,12708.339435274902,30
17,12993.310934989351,25
18,13758.549917330232,27
19,11062.821832568668,27
20,13129.14063774438,21
21,9946.446995553282,20
22,12111.35397718066,33
23,10550.937153245668,18
24,11819.526075369595,27
25,10935.446034419836,21
26,12611.974272994612,26
27,17932.09701581654,28
28,12653.809769617976,33
29,11409.419455185833,24
