,distance,num_discovered_nodes
0,32011.717999313878,149
1,37372.734696467574,149
2,32986.239314428865,150
3,32094.200192913555,150
4,33678.42668888357,149
5,31044.50016625258,150
6,37351.14975681386,150
7,33927.263216070045,149
8,30093.250512449296,149
9,32742.542573549716,149
10,34246.368120489096,149
11,31767.14092666087,149
12,31328.907929622346,149
13,34638.07770586715,149
14,35186.67307618057,150
15,31963.56715253085,150
16,30476.321058018195,149
17,34503.237321514316,149
18,34740.6175902695,149
19,32678.989671049323,149
20,33736.065144915185,150
21,32382.257454816652,149
22,34106.169164064464,149
23,31059.840072598425,149
24,34230.84944736195,149
25,34634.13118957795,150
26,33238.27484522575,150
27,31463.567470045506,149
28,30627.071587942723,149
29,33344.99563934864,149
30,30961.524112010717,149
31,29549.377810349546,149
32,29339.607104831284,149
33,31212.019116131367,149
34,33611.92424598484,149
35,36154.49175196332,149
36,33132.79553807321,149
37,33688.184667649475,150
38,34106.76613874058,149
39,30746.637682657227,149
40,32004.87894936012,149
41,30812.40812241059,149
42,32759.984336558624,149
43,36216.06539345766,149
44,30200.85729845595,149
45,31988.20594504324,150
46,33485.347763723265,149
47,29763.538788247017,149
48,31115.761564273616,149
49,30976.960647578708,149
50,30413.694364701732,149
51,32667.961484918033,149
52,31159.90223638776,149
53,33415.36737652436,149
54,34389.10002602837,149
55,33024.12769593128,149
56,32299.61538828653,149
57,34961.03574305242,149
58,31846.457018158348,149
59,31631.69683671624,149
60,34083.14809594143,150
61,32742.617931341014,149
62,34770.51059938797,149
63,31909.640880688705,150
64,33061.16888414802,149
65,32024.889694180118,149
66,34453.761019174664,149
67,31405.88692821088,149
68,36504.111036651855,149
69,32737.955468259082,149
70,32223.16845101129,150
71,30912.199109299163,149
72,31802.118812818844,149
73,32888.01570822829,150
74,31638.643267593652,149
75,32070.602613150924,150
76,31099.38455399929,150
77,32995.010513939524,149
78,32124.70615581744,149
79,33714.72837289279,148
80,32514.57435551828,150
81,35205.45162757093,149
82,33020.53113411355,149
83,34215.06509777468,150
84,30484.86740043394,149
85,30900.82810931622,149
86,34795.331726097706,149
87,32775.716637864694,149
88,32323.301656193045,149
89,30935.210132428852,148
90,34087.068237603424,149
91,32351.85448166785,150
92,31019.424888146994,149
93,34658.029652228724,149
94,34192.43836753046,149
95,31749.02559371266,149
96,31905.14441451967,149
97,33303.59081918057,149
98,33780.8357519518,150
99,33881.81426661077,149
100,34210.5159088293,149
101,31854.50221278568,149
102,32021.761513051533,149
103,34638.75128913506,149
104,30671.347791889486,149
105,34309.54075864126,149
106,34831.78635181483,150
107,33782.98788403717,149
108,33429.022186369395,149
109,32698.77333544998,149
110,30214.795146397333,150
111,33543.092843508755,150
112,31505.783294692475,149
113,33330.52418566178,150
114,34285.656847323866,150
115,31654.98860413939,149
116,33558.75866882824,150
117,32094.468955367116,149
118,31257.370783971102,150
119,31851.64203039102,149
