,distance,num_discovered_nodes
0,27728.29317539797,138
1,28086.47399043258,143
2,27348.30694890852,141
3,25684.69953331081,135
4,25177.43961137492,137
5,27517.15389187155,137
6,28269.1761996023,138
7,23952.081750093726,131
8,25454.561100363175,137
9,29762.269390121055,147
10,28668.068835804555,139
11,27124.807660081184,141
12,27091.4480288742,136
13,26207.88026899715,140
14,27451.057657889112,143
15,27921.635704756256,139
16,25944.362403972496,145
17,24971.283394223105,136
18,26160.216794284534,136
19,26298.98192862255,140
20,25551.07010459557,136
21,28453.21240295388,145
22,27586.541695300435,138
23,28442.690561455875,144
24,29430.930380986127,144
25,26973.309866098698,142
26,25925.687846188423,143
27,25138.553871405853,135
28,26401.654452200524,136
29,26033.633304352214,134
30,29603.122754894786,140
31,28274.736315838825,141
32,25892.59942017125,139
33,24658.839638345187,130
34,26885.438800757223,140
35,23604.153754410185,136
36,25997.710096154187,139
37,25871.246719575956,134
38,25892.496945301704,141
39,26903.019716749364,131
40,28375.523657129288,138
41,25606.98558329842,139
42,25535.983254596904,137
43,28033.718010471395,142
44,25018.930868484706,142
45,23293.119030617923,133
46,27653.379629337793,139
47,25961.962548111704,141
48,29614.14590654658,138
49,24395.085987840605,135
50,25948.496070012752,140
51,27159.62571631968,141
52,25462.495606112425,141
53,26914.08523153027,142
54,25091.32359029784,137
55,29416.02975955411,140
56,25400.015450417486,137
57,27236.630667443904,141
58,28430.038533651288,142
59,24992.755629923657,141
60,27136.911480219853,137
61,26148.33254237446,136
62,26207.033416590446,135
63,26684.980810645317,138
64,28712.406517453215,137
65,25303.105979303724,137
66,25317.628301537006,133
67,29361.563548461727,142
68,27042.008491765544,139
69,30646.23065869284,141
70,27447.37443961085,137
71,30707.7534513244,144
72,27122.694054295174,137
73,25706.483852051508,138
74,28265.058242295167,145
75,28489.277748933728,143
76,27919.04356461684,136
77,27739.129803823555,142
78,26508.852686727325,137
79,26853.009442186027,142
80,27258.794641924676,140
81,26167.275220887506,135
82,27787.295457232827,142
83,26678.387242256562,141
84,27756.37639426685,138
85,24504.020351403196,136
86,25459.060708679797,135
87,26326.618952966906,137
88,26279.86284422601,136
89,27872.206636571296,137
90,30216.609881910135,148
91,24997.641608510814,132
92,28867.879661685383,139
93,26885.608572737015,136
94,26805.38303979129,136
95,25293.457849189785,135
96,27755.97503672234,143
97,24973.206768312735,144
98,26432.25553228623,137
99,27452.622396271257,135
100,25651.608725837967,138
101,28482.177801601996,143
102,26852.52849504841,140
103,25249.850206002666,134
104,28065.954332750996,143
105,28042.686088535058,133
106,26820.911609226045,142
107,28225.13496713645,136
108,27768.572688410244,138
109,27463.523422093647,141
110,27638.20189224683,140
111,27279.129308154097,145
112,28659.986787735877,139
113,23504.570749237322,124
114,26279.397568373683,138
115,25738.084792283065,140
116,26885.652229828946,135
117,25869.33156781349,138
118,24992.688044591505,136
119,30378.986856130905,142
