,0.25
0.0,43794.7963214404
1.0,40234.46024357191
2.0,40181.80244745348
3.0,41066.73431202128
4.0,43155.47982063471
5.0,38975.10407548226
6.0,40212.02986413795
7.0,37781.006654117584
8.0,42486.05890238902
9.0,40098.41948910438
10.0,42908.900874591134
11.0,40881.46911377804
12.0,40018.673551521315
13.0,40414.41027039728
14.0,40977.51376325596
15.0,39757.98117949014
16.0,38273.34647019433
17.0,42909.096304404826
18.0,41291.366214813665
19.0,41234.345735071154
20.0,41019.9435502442
21.0,39998.82954680621
22.0,41989.77119757653
23.0,42003.34802114344
24.0,39577.8037528158
25.0,40192.11064308421
26.0,41818.41840516277
27.0,40956.401824778215
28.0,42202.14103424736
29.0,41294.566993901455
0.0,40584.98998153044
1.0,43596.132725780095
2.0,39733.038997389136
3.0,44273.33110511172
4.0,40255.9442637615
5.0,41093.23663371272
6.0,41591.13863697098
7.0,39669.16968575658
8.0,42727.1662060839
9.0,40519.7604936457
10.0,41116.250670385765
11.0,37760.74842279364
12.0,39022.92235311183
13.0,42229.550826913226
14.0,45228.52090955177
15.0,41409.93455466761
16.0,38997.03523787743
17.0,38841.72150400562
18.0,39512.217731739
19.0,40065.08684015578
20.0,40920.83786611215
21.0,40803.31013485355
22.0,41332.1763644778
23.0,41304.58930500893
24.0,40815.074583783935
25.0,40573.25352057732
26.0,39813.59753445837
27.0,43012.39326082347
28.0,39880.03805680911
29.0,42010.46335158297
0.0,43137.33958869833
1.0,39839.830945652204
2.0,42190.450174424914
3.0,39076.465859943535
4.0,42513.672158199646
5.0,40114.63737831216
6.0,41034.384862708015
7.0,41595.9683106762
8.0,40505.037550198685
9.0,40933.82527985863
10.0,41509.41883095256
11.0,39360.93342186815
12.0,40142.0596264011
13.0,44546.05314588369
14.0,43913.03600416846
15.0,40203.175943070455
16.0,40327.781624629766
17.0,39594.745922363865
18.0,40479.4586867626
19.0,42718.53698729847
20.0,40301.6502726282
21.0,40428.67468003719
22.0,39469.85910226149
23.0,39508.79984254011
24.0,40874.00673291391
25.0,43744.28469589194
26.0,42044.40266599917
27.0,39715.68169290458
28.0,39634.729395450515
29.0,42375.6476378539
0.0,41206.03253919352
1.0,44307.084967659364
2.0,43021.0665570852
3.0,42219.09416007171
4.0,46298.98773918328
5.0,42919.33916962812
6.0,38800.88908209375
7.0,41430.35246580712
8.0,44235.15675847424
9.0,40404.39804210733
10.0,40727.45162595488
11.0,39882.32885016456
12.0,42368.20832769873
13.0,43707.93269135533
14.0,38665.8265828411
15.0,41523.51772416393
16.0,41812.304212289884
17.0,41517.55204065629
18.0,40865.05999909185
19.0,42552.87914546542
20.0,44338.29907161282
21.0,42481.32472951607
22.0,44428.21129503041
23.0,38420.38540871856
24.0,40152.7074143773
25.0,40653.413489324535
26.0,39911.0192152644
27.0,39520.58370441495
28.0,38440.40539554038
29.0,41086.943226720716
