,0.25
0.0,39722.49477225448
1.0,38250.024251394185
2.0,33547.06737624378
3.0,37811.74508565054
4.0,35728.593374359334
5.0,34684.76673591334
6.0,36719.79267208721
7.0,35756.86189234981
8.0,36413.37615754917
9.0,39053.311428069974
10.0,33345.478525220664
11.0,33742.127387813816
12.0,36583.16909737113
13.0,33803.84204902188
14.0,35224.367822779466
15.0,35780.331900056306
16.0,33533.843247762816
17.0,37943.057433984686
18.0,37894.33377869026
19.0,35794.03516407637
20.0,37648.656997955426
21.0,37267.73378260883
22.0,35172.05804018315
23.0,40308.06841362602
24.0,36662.269866881565
25.0,36548.08146738314
26.0,36494.986057757065
27.0,36910.463814970535
28.0,35422.18190306253
29.0,34795.69742047241
0.0,38025.825072750085
1.0,36538.85709326824
2.0,37071.003360331604
3.0,33007.17805336264
4.0,36464.62718901624
5.0,36953.154446636174
6.0,36971.807470749016
7.0,35920.92392408778
8.0,32105.862907746112
9.0,35915.40305709165
10.0,33672.45076212509
11.0,36688.720709246336
12.0,37907.1482845296
13.0,35655.72114098982
14.0,39160.61750388672
15.0,36572.19311034712
16.0,39337.51304310173
17.0,34559.78118404858
18.0,35369.404102727785
19.0,36354.960127912214
20.0,35426.37626256352
21.0,34289.19314412095
22.0,33812.776068059866
23.0,36650.19319514088
24.0,36780.07773695848
25.0,37268.90130416569
26.0,42790.67939513586
27.0,35284.10234707661
28.0,36460.431203295964
29.0,38430.73037766753
0.0,36303.84196509641
1.0,35411.8455436993
2.0,35460.410828452674
3.0,38052.78848415488
4.0,36808.75634128202
5.0,38374.6456774551
6.0,35927.76489519353
7.0,39055.32972250464
8.0,38618.06713757915
9.0,36358.92226116819
10.0,37986.75236130124
11.0,40235.50263634505
12.0,35410.18555004873
13.0,37379.93961401607
14.0,38174.4817244977
15.0,36840.78736609879
16.0,38633.71448635384
17.0,38246.476303242765
18.0,34625.995840574884
19.0,39115.829303488594
20.0,35781.48633611112
21.0,37083.16924299802
22.0,40521.21027862832
23.0,34123.651972283085
24.0,35464.857548066124
25.0,33897.21875826361
26.0,38289.83299745549
27.0,38679.591260589244
28.0,38320.851099593776
29.0,37120.10936559527
0.0,39061.2257354153
1.0,35934.629251091705
2.0,37530.38567550336
3.0,40952.623234169616
4.0,36141.69630091633
5.0,36606.45937408169
6.0,34817.78426056368
7.0,35561.59166712263
8.0,36830.415016229534
9.0,37473.86133256731
10.0,39840.59077860659
11.0,36277.61533815212
12.0,34874.718480442316
13.0,37813.98689098375
14.0,36894.02424801409
15.0,36108.47151365389
16.0,35132.93168589233
17.0,36146.50801481556
18.0,39035.40905894091
19.0,37839.9010473242
20.0,37550.74115607668
21.0,37250.470542332456
22.0,34608.798300033166
23.0,38715.76465607948
24.0,35830.43672992781
25.0,36269.56667481867
26.0,32733.69923193604
27.0,35237.51599624102
28.0,36207.23252721346
29.0,36505.56124089254
