,0.25
0.0,33640.44234005619
1.0,34073.47564342391
2.0,32707.82581515081
3.0,32852.357105726536
4.0,33343.665696657234
5.0,36850.96007301327
6.0,33382.730315573215
7.0,33202.55159416041
8.0,34037.85674212031
9.0,33905.666947291335
10.0,34444.659303647524
11.0,34571.916367525715
12.0,34383.190037195935
13.0,34035.507439005625
14.0,34728.688360595064
15.0,32520.562405527384
16.0,31320.20560843696
17.0,33745.26872275772
18.0,34657.821342683164
19.0,37135.383160429024
20.0,34509.41899372002
21.0,33699.70093890725
22.0,34653.78717171492
23.0,33638.73696874887
24.0,32483.44701686029
25.0,36750.334277551585
26.0,30194.080052700454
27.0,34295.89498984277
28.0,34972.28988807127
29.0,33853.443793916966
0.0,33005.45718665794
1.0,36104.634688994636
2.0,36350.626004453545
3.0,33320.00905863373
4.0,35437.204343706675
5.0,32835.923078929554
6.0,35161.90925675629
7.0,32176.06049997112
8.0,35792.65464508354
9.0,34073.027339165266
10.0,35485.046782727186
11.0,32954.826397807316
12.0,34375.671378131345
13.0,34943.42441364723
14.0,35361.43165890189
15.0,34472.476430773015
16.0,30974.319004847403
17.0,36525.23088882392
18.0,33934.373209296034
19.0,35484.58049385801
20.0,36984.43231885616
21.0,34806.7247835873
22.0,37027.706027239416
23.0,34074.18841360225
24.0,33643.1723270279
25.0,34975.03427779082
26.0,33265.07543039976
27.0,35935.67470292581
28.0,33028.01508479554
29.0,35404.59790329647
0.0,34255.6104013316
1.0,32782.37822168229
2.0,33901.89662558699
3.0,34074.512264224395
4.0,32353.70210883919
5.0,34573.505655473455
6.0,33629.554098854176
7.0,34834.348358873
8.0,35016.46684776053
9.0,35628.43127819121
10.0,32774.949774942324
11.0,35497.82087692333
12.0,34241.322829352175
13.0,33685.04617051323
14.0,34014.155802888934
15.0,32712.260499692515
16.0,33505.78088636933
17.0,34354.43721107658
18.0,35006.807990160785
19.0,33069.06526457284
20.0,33633.418944181445
21.0,37209.85591753601
22.0,35275.256214721645
23.0,36258.67881770189
24.0,34845.38168235017
25.0,33167.08209788777
26.0,32968.10538678807
27.0,35578.041272946066
28.0,35689.284482475516
29.0,34429.16305386652
0.0,32889.988134310646
1.0,32579.64160315176
2.0,34793.624019067465
3.0,33652.614116348006
4.0,33964.41025319129
5.0,31431.7549495493
6.0,31954.010146638637
7.0,34071.017393784074
8.0,34865.40201180397
9.0,33789.201903972644
10.0,34649.41275011722
11.0,32015.606369849047
12.0,32990.5295251828
13.0,32382.172606738037
14.0,33354.51074838416
15.0,33397.261752214676
16.0,34970.76236604908
17.0,34525.72442853269
18.0,33022.786016262384
19.0,36843.54835392766
20.0,33819.88797948124
21.0,35608.159949638015
22.0,34887.27989423576
23.0,31937.336626383145
24.0,32353.134706653636
25.0,33101.222408657835
26.0,36729.3435123354
27.0,33402.25670847694
28.0,33981.301271718934
29.0,32263.403352403253
