,0.75
0.0,81688.39179323878
1.0,74088.1784493583
2.0,71627.07170288157
3.0,76439.47663814241
4.0,72434.7468083564
5.0,74913.305927606
6.0,77884.82596318984
7.0,71406.92589518218
8.0,75954.84210440531
9.0,78092.21449254286
10.0,72164.53805186941
11.0,73902.26272098492
12.0,72121.13272160769
13.0,72993.7672038591
14.0,73516.6189290337
15.0,73456.67468418455
16.0,73983.87857505567
17.0,73394.30519354818
18.0,68984.41984589325
19.0,73741.5013837817
20.0,70783.33197809945
21.0,71002.14389207815
22.0,73605.09003834115
23.0,79181.56434635063
24.0,74870.44698183725
25.0,71874.00977493821
26.0,69894.60559409313
27.0,74165.7626444475
28.0,74159.71485439035
29.0,75901.42410243013
0.0,72557.06509191412
1.0,74366.52049588847
2.0,72885.88570284168
3.0,73921.49749093737
4.0,67845.77642345642
5.0,75187.06007908721
6.0,76028.16121703178
7.0,70898.50879243194
8.0,78251.96747925328
9.0,76617.88354994876
10.0,76567.44934139558
11.0,71913.70053115491
12.0,71212.42207795702
13.0,76635.25396233742
14.0,74304.03602859969
15.0,76925.17535705504
16.0,77416.60693520046
17.0,73565.52359970222
18.0,74346.36169442408
19.0,73116.80499515557
20.0,68925.02781051405
21.0,75704.2577171451
22.0,74805.38137868326
23.0,75936.79173802353
24.0,80547.20358234772
25.0,72408.6404974728
26.0,75852.92759630411
27.0,76742.37563074743
28.0,76186.91583961008
29.0,76343.71198094277
0.0,77596.87710579185
1.0,75133.80704167474
2.0,75490.32002477058
3.0,74275.28274904436
4.0,70991.37611076304
5.0,72276.97617160597
6.0,75071.62036102758
7.0,78055.73799540232
8.0,68367.21691139475
9.0,68540.38157393021
10.0,66778.10179972246
11.0,78735.28814899731
12.0,73061.04683496071
13.0,72025.53781698032
14.0,69551.69045988093
15.0,72927.60367822563
16.0,70187.72441631362
17.0,77012.49856442823
18.0,79963.81009169477
19.0,71648.579230634
20.0,75460.39163919803
21.0,69639.46040016811
22.0,79531.51791839872
23.0,70862.84561509862
24.0,75748.48068509098
25.0,78064.90750596888
26.0,72304.23271864133
27.0,77649.50813085596
28.0,75328.98596323626
29.0,73548.9829033435
0.0,72051.13620579465
1.0,78173.74625318534
2.0,70179.53686607016
3.0,77703.62697931321
4.0,75220.76047404067
5.0,78577.16016356077
6.0,72642.7825660574
7.0,70595.90460646072
8.0,71389.55783922771
9.0,75900.57583558555
10.0,80199.94795476421
11.0,75789.29899663464
12.0,71689.94498252046
13.0,68950.19177691164
14.0,76447.9142673133
15.0,73605.75429673713
16.0,75093.72991799082
17.0,75165.72978566165
18.0,72243.98287731857
19.0,75710.87934042816
20.0,72831.6739337216
21.0,68725.27110161068
22.0,71334.0475287379
23.0,74217.11917846427
24.0,74954.00111248168
25.0,68694.25363879433
26.0,71187.80859769393
27.0,72240.0006314501
28.0,74595.70877736229
29.0,69410.01338531896
