,0.5
0.0,37361.79269407431
1.0,39086.58892291339
2.0,37810.149667332495
3.0,37526.12794263799
4.0,37558.451601705805
5.0,35885.18365182409
6.0,35659.3034178078
7.0,36666.72297705195
8.0,37984.53199653049
9.0,34634.22883977935
10.0,38659.26914035812
11.0,36698.19869080192
12.0,40490.82346511873
13.0,34108.03421402176
14.0,38901.790987057546
15.0,38442.96641075698
16.0,36037.84940773769
17.0,37217.97901923688
18.0,36997.47290581647
19.0,36916.009692546606
20.0,35512.211282109216
21.0,37750.75201449161
22.0,36693.54257937297
23.0,40420.63538480279
24.0,38160.505635822796
25.0,38016.809400989354
26.0,36465.100627447326
27.0,37480.62797494271
28.0,36465.21768347606
29.0,37160.89089912
0.0,35067.26086589621
1.0,39403.87740417612
2.0,37531.02109494421
3.0,38656.0545739749
4.0,37688.44348326564
5.0,37016.14713838218
6.0,37473.262651525765
7.0,38339.825557313474
8.0,35834.59107382649
9.0,38170.31875454601
10.0,37506.165696767384
11.0,36854.83650806621
12.0,37975.22432041632
13.0,35908.54299373885
14.0,36982.03068292428
15.0,36569.54548815411
16.0,42524.23749058755
17.0,36156.55490629625
18.0,38205.06233595238
19.0,37771.56184823254
20.0,35984.80277963865
21.0,36777.97911126501
22.0,35656.667681729414
23.0,36138.28690826637
24.0,38150.5447792273
25.0,36889.69327366787
26.0,39445.728605949196
27.0,36149.2294885517
28.0,37385.208242377055
29.0,38631.76185544704
0.0,40328.566807336094
1.0,38367.45426037797
2.0,38268.669007746255
3.0,36234.71546598341
4.0,38726.31209837347
5.0,38561.194014303284
6.0,37818.51807438651
7.0,38948.3530858026
8.0,38375.4703526715
9.0,39028.502060284285
10.0,36565.697405357154
11.0,37476.48844706953
12.0,35967.312537213795
13.0,38674.86845143331
14.0,37495.47367336989
15.0,38117.46762621372
16.0,36925.79468491853
17.0,40240.284319321305
18.0,37111.28791876813
19.0,35867.33500643723
20.0,36174.099474380804
21.0,36547.10378000702
22.0,37988.37318210838
23.0,37158.180648033835
24.0,37727.422856904865
25.0,36694.30982964523
26.0,37074.03148114504
27.0,39287.83572680703
28.0,35184.11748046709
29.0,39702.88745882952
0.0,36865.41280185669
1.0,39040.486046194026
2.0,36446.06126278457
3.0,38076.60666613417
4.0,37391.27856995052
5.0,36876.96444349837
6.0,40107.54980292684
7.0,37337.659375552976
8.0,36540.94336757728
9.0,38478.37689525618
10.0,39698.405716813984
11.0,36859.04880525123
12.0,34606.41277749905
13.0,39410.36045351878
14.0,35976.732905104196
15.0,39027.764461094375
16.0,38029.65724914346
17.0,40360.04830300812
18.0,37684.06848077371
19.0,35373.833225457674
20.0,39718.78138572829
21.0,35750.982066353805
22.0,36159.68837752273
23.0,36155.21235560924
24.0,38453.654651843535
25.0,36422.76743190272
26.0,39052.729124575424
27.0,38482.1543424218
28.0,40666.93777895022
29.0,37156.6287848594
