,0.25
0.0,38636.51794179905
1.0,38790.36713516045
2.0,42574.678289649375
3.0,36835.07988321654
4.0,39912.56469135943
5.0,38797.91033142667
6.0,36535.05654003108
7.0,36778.36876308149
8.0,39160.355184135464
9.0,39808.3562216724
10.0,42889.163976153905
11.0,37793.70263132195
12.0,36357.72496409187
13.0,39420.71369674504
14.0,40965.416086280915
15.0,37154.20644471639
16.0,39082.321446255904
17.0,37890.7698763159
18.0,42667.89044011079
19.0,38991.09972992109
20.0,37133.82129426252
21.0,39248.804129192315
22.0,42582.118974047575
23.0,37465.19664125623
24.0,39586.55526460547
25.0,40144.561004851756
26.0,40052.748603739215
27.0,38626.84764994192
28.0,40441.63166249447
29.0,40098.01288246483
0.0,39187.29411477782
1.0,38217.00116597429
2.0,38549.89243402423
3.0,38143.93597150564
4.0,38697.500924109314
5.0,42267.9838372081
6.0,41014.702108367346
7.0,37084.77658578873
8.0,39029.780862201
9.0,38432.805487803016
10.0,40465.64921048498
11.0,36964.74818207112
12.0,37670.94158562723
13.0,35069.03089211031
14.0,37514.100635800736
15.0,36851.1306624884
16.0,37098.1941811742
17.0,37677.37692280216
18.0,39604.33490536981
19.0,41648.98775665293
20.0,39091.86658774268
21.0,40389.701068176735
22.0,42942.35979638337
23.0,38474.12644794168
24.0,36954.797117062415
25.0,36573.02198244141
26.0,38471.07779360487
27.0,38717.149746214745
28.0,38615.73255841119
29.0,38308.56977602834
0.0,39390.817809158834
1.0,37592.65852158527
2.0,39824.847465030114
3.0,39294.10706828805
4.0,39052.98864230995
5.0,40293.07057086502
6.0,36125.493558431735
7.0,43136.215521604885
8.0,42907.126803793064
9.0,40221.8575049154
10.0,41843.244829290255
11.0,38036.537492610376
12.0,36553.46872508695
13.0,39096.71440907328
14.0,41854.29501868175
15.0,39397.611652408836
16.0,41569.382931382446
17.0,39426.072702375364
18.0,40627.07082700119
19.0,40782.73860368045
20.0,38483.98778098085
21.0,39460.34965492609
22.0,43511.0836376261
23.0,38409.43699290398
24.0,39536.60954689103
25.0,36316.833993707536
26.0,37045.46145670096
27.0,40117.590771728734
28.0,38150.463513228446
29.0,40271.046822766
0.0,42051.211516117735
1.0,37870.04526313038
2.0,39133.110342404034
3.0,40501.37527316567
4.0,39168.18259199233
5.0,38618.42768075787
6.0,36557.03633496581
7.0,38006.086684719616
8.0,40482.021650730676
9.0,43540.70310000909
10.0,38469.85872536917
11.0,38866.276035993666
12.0,38004.99699609333
13.0,39075.918894046365
14.0,38733.929731315446
15.0,40466.09809139608
16.0,40453.90899743792
17.0,38068.31180157009
18.0,38334.92493914149
19.0,43092.481078120254
20.0,38129.30265683396
21.0,37543.230960664325
22.0,38224.803539151166
23.0,36594.668121663606
24.0,38986.24407657048
25.0,42308.038302325804
26.0,41369.47035090715
27.0,42013.62170314559
28.0,41276.84050783127
29.0,40971.7159982034
