,0.75
0.0,34442.46581851417
1.0,38891.282405269856
2.0,35074.169558789865
3.0,39691.44369496253
4.0,38847.71007593287
5.0,38493.31723404755
6.0,36195.49701955994
7.0,37558.7139019468
8.0,40122.6885425021
9.0,37596.990492171586
10.0,38682.90918952123
11.0,36428.773745169485
12.0,37745.922815168065
13.0,36975.27788561856
14.0,36218.5764022446
15.0,38531.72993171111
16.0,37129.968850444784
17.0,37037.997683524976
18.0,38722.71796018408
19.0,38369.21198965351
20.0,37411.8433572152
21.0,37696.32452944104
22.0,35549.767914579636
23.0,38322.42311430523
24.0,38124.48456741373
25.0,38045.84050804642
26.0,38043.432934333636
27.0,36965.19598912201
28.0,39104.69216236127
29.0,38531.01819144875
0.0,38454.05775836121
1.0,37261.626168597424
2.0,38781.47694111004
3.0,36223.60522033224
4.0,37933.791463028494
5.0,38745.362627713694
6.0,37851.42598216047
7.0,37222.10088315975
8.0,39332.55015936849
9.0,37154.077716539534
10.0,37655.79710075011
11.0,38722.436813488384
12.0,36267.76724970793
13.0,37168.291004599334
14.0,35371.982830018096
15.0,37470.51114204856
16.0,37550.701917416
17.0,37885.74435366242
18.0,36207.38111215015
19.0,38085.0839932388
20.0,36116.56060115004
21.0,39733.817327790675
22.0,34927.99619706833
23.0,38281.2149737231
24.0,38205.83171324325
25.0,36167.922903562816
26.0,35768.31344531902
27.0,36356.2920422136
28.0,37318.53694148469
29.0,38532.7122577016
0.0,35992.92430375277
1.0,37463.08902876212
2.0,38098.02747391191
3.0,37167.42638845051
4.0,40260.81840297972
5.0,39871.53796991412
6.0,37182.39765348997
7.0,38874.03601690482
8.0,38594.46397841038
9.0,36304.35707156098
10.0,35536.96703641728
11.0,38007.648670933864
12.0,34028.43395657183
13.0,35810.78543366253
14.0,36594.82956391431
15.0,37166.963105330775
16.0,37998.25867575459
17.0,38996.258949771545
18.0,38103.33763053927
19.0,35604.02666531102
20.0,35821.676502514885
21.0,39493.190816388254
22.0,34723.11283237541
23.0,36252.36278327764
24.0,38470.315363513364
25.0,37501.09787880395
26.0,36098.1066290167
27.0,38379.62821978983
28.0,37934.44972192962
29.0,33138.6815528381
0.0,36642.59680861193
1.0,36459.76496945231
2.0,36179.10131696362
3.0,37113.7134228718
4.0,37876.285298132825
5.0,35365.99375906552
6.0,37325.501299260126
7.0,35943.597725500076
8.0,39482.9924602397
9.0,38833.24557385054
10.0,36222.88820914375
11.0,35032.054028886276
12.0,38353.159736852365
13.0,34834.040197654984
14.0,39844.6832191337
15.0,36258.432906244685
16.0,37579.304549361965
17.0,37599.90685239755
18.0,38904.437295961434
19.0,36137.99366963209
20.0,34519.658577098075
21.0,36676.3718137269
22.0,38466.94993213163
23.0,35804.4820196436
24.0,36716.42478111404
25.0,35073.49160430515
26.0,36069.233534461564
27.0,38513.35996079142
28.0,37116.539491732256
29.0,38841.81902087252
