,0.5
0.0,36653.95524932778
1.0,38332.39101119746
2.0,41211.216082563835
3.0,37565.837990491316
4.0,40188.92466069498
5.0,41227.47116942712
6.0,37813.37270333226
7.0,37996.01405692181
8.0,37986.43098482932
9.0,39972.15765940342
10.0,38263.375815093386
11.0,37930.234364570766
12.0,36155.40751832779
13.0,39397.94716842671
14.0,38185.54196331438
15.0,40030.98448611653
16.0,37956.157867017566
17.0,36900.74277714121
18.0,39512.23782162552
19.0,39122.53861533628
20.0,38526.0502258754
21.0,41265.48092259911
22.0,37380.45862223082
23.0,39569.89296032805
24.0,36690.72631214177
25.0,37062.71443395554
26.0,40086.621274122874
27.0,36375.73528159792
28.0,38465.67641143317
29.0,39254.338856825976
0.0,38511.69054710746
1.0,38387.18296077454
2.0,38816.64839283244
3.0,39544.71035897622
4.0,39724.95985460252
5.0,36899.86526556277
6.0,37557.273886846735
7.0,37182.01500831194
8.0,37299.8589296622
9.0,39330.648242069656
10.0,37889.982059145055
11.0,37410.71085530133
12.0,39668.4302662398
13.0,38500.052299581956
14.0,37721.94777675191
15.0,38789.71973605123
16.0,37901.747445818575
17.0,37727.12276313513
18.0,39533.025411955285
19.0,37055.42415074161
20.0,37162.6729794344
21.0,39050.834021118164
22.0,36975.78876236435
23.0,38847.42149515629
24.0,40933.078880280016
25.0,38346.60632189518
26.0,40242.26875112657
27.0,37507.292213335015
28.0,36011.819698814295
29.0,39238.99496210663
0.0,37476.78777754167
1.0,39922.939471412355
2.0,37497.50892681088
3.0,37219.29637247255
4.0,37599.36979368802
5.0,37590.5981160077
6.0,35778.11895153387
7.0,36827.89045029412
8.0,37266.60499706718
9.0,39115.09947285364
10.0,38237.43039243126
11.0,41727.5941857364
12.0,38517.50206727575
13.0,37987.68286452605
14.0,37207.60543763018
15.0,39103.94809480616
16.0,40351.05981519369
17.0,36910.331042125115
18.0,35640.07148406307
19.0,39730.297677894734
20.0,39129.75606054022
21.0,41929.396865353534
22.0,39887.018312819986
23.0,38055.13887263772
24.0,38698.04342468872
25.0,37934.36779078825
26.0,41835.573722756
27.0,36657.23085640806
28.0,37854.501296816205
29.0,35749.08106942287
0.0,40231.658586408674
1.0,37826.47184315638
2.0,40794.46843236013
3.0,39048.0143642719
4.0,38671.02959547495
5.0,38105.35295503112
6.0,38813.8715411146
7.0,38048.868696445716
8.0,39226.09379057415
9.0,37085.0928822544
10.0,39818.6842754624
11.0,35506.41717719683
12.0,38291.64568764607
13.0,36841.996117211784
14.0,40192.7446048469
15.0,39900.19817982183
16.0,39058.46528225622
17.0,40068.396368196765
18.0,39474.19268824215
19.0,39080.5726341344
20.0,37519.98328677563
21.0,35699.378134802835
22.0,37790.133786085666
23.0,37332.44554850346
24.0,38985.496388843
25.0,38760.397311452834
26.0,38162.69168215749
27.0,37012.155322229264
28.0,38604.186561505485
29.0,37104.922122967255
