,0.5
0.0,44451.37268644394
1.0,46669.40186557284
2.0,43806.88403699553
3.0,47375.472202011486
4.0,45342.53198168978
5.0,42642.483177653055
6.0,51494.35570238144
7.0,44092.135841751435
8.0,50245.925975287755
9.0,41762.02718705684
10.0,43262.66288301437
11.0,47419.95848654817
12.0,44797.09446210868
13.0,50342.43488209723
14.0,47102.62645329175
15.0,47775.22401380824
16.0,50537.95620749166
17.0,47496.468367772555
18.0,46056.35432084186
19.0,45754.81076923321
20.0,43349.5925200886
21.0,48142.28395685348
22.0,45650.74643573302
23.0,49168.47544582307
24.0,43374.08529159404
25.0,47768.0531166115
26.0,43844.620389472155
27.0,44435.639969912685
28.0,43906.796327584045
29.0,42776.4608987281
0.0,48221.889685541486
1.0,46980.396376128294
2.0,45747.898168350875
3.0,42821.082643776404
4.0,47139.68980365103
5.0,46957.16092315616
6.0,50868.973533483164
7.0,46218.94394697474
8.0,45358.54925668172
9.0,47554.355530673485
10.0,42033.29171060326
11.0,46696.86487595345
12.0,44514.14156959865
13.0,45011.323716529405
14.0,43319.75654126209
15.0,46035.331015486525
16.0,44862.442999248095
17.0,45883.15572150962
18.0,51036.57994034363
19.0,48699.36064265914
20.0,45969.18473572833
21.0,43875.92811393286
22.0,47943.00311166288
23.0,43384.93295077955
24.0,39492.26266870302
25.0,46124.74894320023
26.0,44772.792850021375
27.0,44276.19822721183
28.0,45756.906505858184
29.0,42797.79944982355
0.0,42260.01471149363
1.0,47506.60234289589
2.0,49353.657158284695
3.0,45274.13420459253
4.0,50424.89347537218
5.0,48757.244586420275
6.0,46738.125386505984
7.0,45899.12338748342
8.0,50300.401989997816
9.0,47005.20527022126
10.0,40806.96001484001
11.0,43672.48764239326
12.0,45851.49459911084
13.0,46158.5377935317
14.0,49769.7414725005
15.0,44625.11692386298
16.0,43143.441952650726
17.0,47270.083233728205
18.0,43581.534862363726
19.0,44879.82443848127
20.0,45825.141947902106
21.0,46763.52664379985
22.0,40769.705639910164
23.0,44173.49763068563
24.0,45867.32056712188
25.0,43725.93596953448
26.0,43039.21989499387
27.0,46098.607080145935
28.0,45078.42502258573
29.0,53517.365410114726
0.0,44820.048692580065
1.0,51792.81859304757
2.0,45065.65344623711
3.0,46489.165596893065
4.0,42518.03092673015
5.0,41306.93589101297
6.0,48022.84162337573
7.0,45788.693542811154
8.0,48650.591731272245
9.0,47900.32045366483
10.0,43124.83024616746
11.0,41587.53964633573
12.0,47536.13696591874
13.0,44886.82480784665
14.0,43328.16314503857
15.0,46689.23736916927
16.0,47822.720456435556
17.0,44799.50344759606
18.0,48938.07892564899
19.0,48785.622664302304
20.0,50207.152547929814
21.0,47691.9663865613
22.0,44839.78388553657
23.0,44206.96981733962
24.0,49430.43269673117
25.0,46171.66703428365
26.0,48063.188435975775
27.0,48571.08771506169
28.0,44946.743512760804
29.0,46930.62555588087
