,0.5
0.0,64861.479342889186
1.0,62036.37767596152
2.0,63854.635101950145
3.0,62167.37674917168
4.0,68235.42508745857
5.0,70120.35035521195
6.0,62091.936429705194
7.0,61954.57829474798
8.0,57525.0386033934
9.0,65879.15478107907
10.0,61836.86967528521
11.0,62730.251212031
12.0,68177.54991072115
13.0,65637.2695879679
14.0,59387.450784452325
15.0,66142.42532558483
16.0,64597.02862431412
17.0,68702.61401875499
18.0,63875.491917194726
19.0,65437.309650217176
20.0,59988.61924059817
21.0,62488.83856794183
22.0,66970.15792412893
23.0,62258.507323867314
24.0,61331.838810414076
25.0,63846.57188687405
26.0,61751.50445526582
27.0,64517.91798761968
28.0,63326.23192594527
29.0,68036.01653955669
0.0,63465.33737904995
1.0,65197.24841199281
2.0,67345.58981554241
3.0,62257.082982363914
4.0,63228.58920421455
5.0,65484.919063421374
6.0,68392.73642756269
7.0,60982.07862001903
8.0,64224.002535720676
9.0,64026.62250170711
10.0,61087.11340780082
11.0,61051.09960045197
12.0,65426.65911065113
13.0,63358.06932567555
14.0,61262.38670115374
15.0,66533.36552988162
16.0,66467.94148462122
17.0,62969.59740633426
18.0,63951.55104237387
19.0,65673.98483131226
20.0,66808.73297552609
21.0,65657.46101993925
22.0,60102.860490976025
23.0,61864.29511814068
24.0,61514.02231761544
25.0,56811.877898898005
26.0,64569.207025583215
27.0,58671.59875537914
28.0,64734.33786452702
29.0,69677.23619714887
0.0,62060.512061526315
1.0,65544.8164036208
2.0,63003.98281853369
3.0,63693.64572943299
4.0,65604.26976856258
5.0,67107.26238693115
6.0,63847.71622764916
7.0,67260.55017169012
8.0,61138.41622243504
9.0,64503.277919238586
10.0,61697.210159730086
11.0,63667.46516357885
12.0,63889.951844550334
13.0,65036.67534685577
14.0,63867.14134350956
15.0,66627.7786933569
16.0,67841.11121375508
17.0,62924.07923549019
18.0,64511.04877081629
19.0,66915.84889968867
20.0,62900.87220660182
21.0,61799.05065320657
22.0,65394.73918361242
23.0,69968.5940535472
24.0,62597.591471881104
25.0,61881.16698405456
26.0,57590.50401812554
27.0,64960.64832581935
28.0,62339.25972260482
29.0,64460.397538086974
0.0,66297.5041805428
1.0,66403.29497606527
2.0,59543.66146811043
3.0,67153.34925063433
4.0,60573.09721621358
5.0,64646.84368636437
6.0,59912.18822842295
7.0,62708.619283324064
8.0,63119.604846064845
9.0,65756.01053738961
10.0,61927.39501441426
11.0,67306.02492386101
12.0,72549.60062686329
13.0,60525.812214014855
14.0,61162.66236312276
15.0,62110.048166285975
16.0,61091.553811888036
17.0,67140.78973671421
18.0,60991.491110497365
19.0,69479.00998986866
20.0,65775.72453216126
21.0,59365.72666776097
22.0,64803.157643448554
23.0,67875.09826740768
24.0,65174.230426056696
25.0,66316.12624983586
26.0,72222.91928165492
27.0,62358.26607752905
28.0,64233.60469587504
29.0,60980.273335522776
