,0.25
0.0,36314.38921297855
1.0,33269.219494713514
2.0,32679.565004928365
3.0,33280.33535765254
4.0,32617.867707011603
5.0,36283.754224147015
6.0,31416.98858321648
7.0,32822.80264757485
8.0,32665.99270750747
9.0,33289.653850143186
10.0,33871.55958671582
11.0,35859.524875140516
12.0,33168.15200908941
13.0,34933.549434781366
14.0,34224.650372424774
15.0,34410.58021446002
16.0,32529.807582244917
17.0,33095.66077272044
18.0,33521.70085673681
19.0,32494.40794971508
20.0,35144.1445015617
21.0,35216.68471655814
22.0,33298.63120562529
23.0,34318.28127981317
24.0,35766.188768277316
25.0,31687.59883257666
26.0,34224.99240039328
27.0,33122.48604888797
28.0,37207.37283619598
29.0,33598.494741107774
0.0,35935.245072557555
1.0,34688.98422878598
2.0,35772.41558617679
3.0,33403.197359263635
4.0,33573.718758221046
5.0,31048.8610733671
6.0,33009.65219508602
7.0,34730.641737149286
8.0,33987.34531575543
9.0,32684.115498001043
10.0,34010.14402836997
11.0,34328.198503680775
12.0,35762.308772635566
13.0,34284.66224540725
14.0,31420.259362329332
15.0,34509.713354054096
16.0,32070.22756819621
17.0,32517.779987077367
18.0,34588.34300130471
19.0,32543.147328650448
20.0,35777.73398101184
21.0,32827.2160252612
22.0,35358.180959503035
23.0,33750.09509208829
24.0,36287.27790858538
25.0,33001.413054402925
26.0,31651.023193893863
27.0,34976.05744356878
28.0,35191.35866829098
29.0,32889.24246274217
0.0,32923.365587244436
1.0,32659.005800462277
2.0,31423.154359533677
3.0,31907.333205610335
4.0,33930.29553724077
5.0,36326.27234368853
6.0,35253.264856889036
7.0,38255.25254839925
8.0,35344.42434988378
9.0,31937.92082570436
10.0,33565.720386846224
11.0,31145.832623028287
12.0,32371.364412489736
13.0,33990.330239490286
14.0,34026.892171792264
15.0,34128.11734230909
16.0,35178.66075158464
17.0,35635.012349076234
18.0,34530.67301504268
19.0,35479.81706617641
20.0,34007.54045989066
21.0,34612.21758432638
22.0,36671.80915473339
23.0,36314.225090044485
24.0,36840.40381594128
25.0,35768.671626074465
26.0,36520.51560013485
27.0,31553.627503051768
28.0,33728.787433461024
29.0,33728.43516846878
0.0,34658.016174238976
1.0,32765.09740136944
2.0,36411.18253305804
3.0,31529.592870269164
4.0,36166.54629688614
5.0,34575.15139854319
6.0,34973.991813461565
7.0,34701.954983643205
8.0,34030.799191921236
9.0,33722.4307432521
10.0,33885.20882867516
11.0,35067.38229823732
12.0,39438.18287260096
13.0,32219.66687968528
14.0,31646.664035676728
15.0,36913.21824548326
16.0,31714.66899942523
17.0,35404.84385203496
18.0,32815.147201503234
19.0,31150.326959927093
20.0,35284.61254636255
21.0,34738.79087828605
22.0,33395.409760995266
23.0,33887.15069818659
24.0,35363.1503701771
25.0,33835.386743033596
26.0,36576.262231913846
27.0,31953.29128701233
28.0,34669.44536257545
29.0,30982.663323735836
