,0.5
0.0,65367.07914856365
1.0,65075.97653957042
2.0,65298.03436946401
3.0,65166.555057796926
4.0,58711.25833239798
5.0,62319.335593032025
6.0,62885.164070869774
7.0,64245.382990095226
8.0,68343.82379994699
9.0,67970.80891602844
10.0,61281.01453920165
11.0,60901.887009100086
12.0,60844.27944132784
13.0,63396.82559492206
14.0,62771.549357403426
15.0,66171.17433125235
16.0,63037.254449053675
17.0,66099.39439721224
18.0,64166.20670633327
19.0,68237.11902526187
20.0,59199.15596149168
21.0,62623.64958343082
22.0,62806.229937859454
23.0,63519.56178841756
24.0,60270.16020676295
25.0,63400.04001822296
26.0,63155.06151876182
27.0,63128.36580746253
28.0,61999.465867453844
29.0,64299.907910545175
0.0,64559.059445371415
1.0,65239.523714776384
2.0,63974.53735091755
3.0,63056.099834782864
4.0,62343.227061215344
5.0,66161.375140558
6.0,59939.954398269685
7.0,61997.9470956221
8.0,60713.86658790149
9.0,60590.17715098137
10.0,63729.54322161665
11.0,70034.79882394
12.0,61444.42696753195
13.0,62186.07614162482
14.0,64764.654428182424
15.0,65687.2190089864
16.0,64626.981034040225
17.0,65050.44763518767
18.0,63987.675889109465
19.0,60491.184600053035
20.0,63236.82856713951
21.0,64916.34775275582
22.0,55688.64874818621
23.0,61527.06555072477
24.0,57271.01203920193
25.0,60535.15974337553
26.0,60752.94393835488
27.0,59269.44807851651
28.0,58703.072020470325
29.0,61332.130520728155
0.0,63236.82759824014
1.0,69922.76872733723
2.0,61316.81043173787
3.0,64353.88394148986
4.0,61729.566388311614
5.0,67449.67020259004
6.0,64984.296218481846
7.0,64709.52540717409
8.0,61491.06300258168
9.0,58353.058214672295
10.0,62507.726896902364
11.0,65016.422465588876
12.0,65910.10576941156
13.0,62217.39401582527
14.0,60742.579847290086
15.0,60749.77907448418
16.0,63143.08866174246
17.0,60530.51674294003
18.0,62589.44462327199
19.0,58335.70280664956
20.0,60196.561696323086
21.0,62447.49075875367
22.0,66271.25341710307
23.0,61269.2797005991
24.0,61961.12703930673
25.0,60045.8372253334
26.0,65130.6975555275
27.0,62136.30692982043
28.0,66401.8527555938
29.0,63769.145123489325
0.0,59613.406104886046
1.0,61791.801337435565
2.0,65179.67014491737
3.0,64063.31275712508
4.0,64952.62892817923
5.0,65640.27870914261
6.0,67115.69749352477
7.0,62311.577989354424
8.0,62791.98659646994
9.0,64233.18271196224
10.0,62048.72194512731
11.0,62342.60303354372
12.0,62945.70048146826
13.0,61888.90301486477
14.0,62268.314732529325
15.0,60522.948108714954
16.0,57036.338934243184
17.0,68786.81046750543
18.0,64941.628449044656
19.0,63599.39757848591
20.0,62228.35213617753
21.0,64887.563074552185
22.0,57164.8808289716
23.0,64278.220651987736
24.0,62139.44720731013
25.0,68889.23422634407
26.0,62579.945462481104
27.0,62706.04006909501
28.0,64718.16020876309
29.0,62730.38221230784
