,0.5
0.0,30783.791949276478
1.0,32317.03623957312
2.0,32129.167750419238
3.0,29345.394419803924
4.0,31807.61808112041
5.0,31703.4829726118
6.0,32732.61730240727
7.0,32271.959413982782
8.0,30994.3625375677
9.0,31778.406859120616
10.0,31762.733486758032
11.0,30375.26280716574
12.0,31656.961715004167
13.0,32339.289756182614
14.0,31220.843708390898
15.0,29748.96011019013
16.0,32164.796147812438
17.0,32925.98060951534
18.0,31359.62181096648
19.0,30936.107911146308
20.0,34304.43622975006
21.0,32032.828167198462
22.0,31509.86215482269
23.0,29989.5463297824
24.0,32814.01447581965
25.0,32407.098915143437
26.0,30948.697028441915
27.0,32039.47655914201
28.0,32381.147533900825
29.0,31536.687013930863
0.0,31686.697140340155
1.0,33081.209103015026
2.0,31165.070171870088
3.0,30925.055150856217
4.0,31380.99478118912
5.0,31714.02789664313
6.0,33796.91176468308
7.0,30025.351866176105
8.0,30398.809616414193
9.0,30333.804334796234
10.0,33795.750226177835
11.0,30272.74305084281
12.0,31804.104913345098
13.0,34820.70645514937
14.0,31141.210012151983
15.0,29448.492654711717
16.0,32286.15320031377
17.0,28599.623970015826
18.0,29869.220315901162
19.0,33162.65614485989
20.0,29845.223040261142
21.0,31457.83143669165
22.0,33716.10223430797
23.0,30748.180043183136
24.0,31492.815685340756
25.0,29929.13245537875
26.0,29729.305284222486
27.0,31444.55882052261
28.0,31854.850765792984
29.0,32447.995757159693
0.0,32049.026984387765
1.0,32891.96139042605
2.0,32990.973840347484
3.0,31746.433211671818
4.0,33538.80205454462
5.0,32238.725998429723
6.0,31767.39024585964
7.0,32759.13465262024
8.0,29451.592114101586
9.0,34360.42605369918
10.0,30502.5249127637
11.0,31104.911727283456
12.0,30881.79352702509
13.0,30793.587783817347
14.0,31003.822027318016
15.0,31782.583607190987
16.0,33660.43269077473
17.0,33050.47489783465
18.0,32290.76491679249
19.0,31423.568078481527
20.0,29425.560524676603
21.0,36183.85165785501
22.0,30808.758813100736
23.0,33545.68382553671
24.0,31574.030371887984
25.0,33057.146106807966
26.0,30675.19328523533
27.0,31043.35229602015
28.0,30719.539387549186
29.0,33952.441188761724
0.0,31921.781819416632
1.0,34636.899967622936
2.0,32205.191378688418
3.0,31747.159967972133
4.0,31869.879164272515
5.0,31068.33908639316
6.0,33250.90472877655
7.0,31792.362744609334
8.0,30185.730713428184
9.0,33621.7973319768
10.0,30730.0745537671
11.0,31423.21114422541
12.0,31733.6594672858
13.0,32326.090610299336
14.0,30475.064564535147
15.0,30816.267860152762
16.0,33483.53863023012
17.0,29254.844081519837
18.0,31209.61687167754
19.0,31647.994025826883
20.0,31587.23965931313
21.0,34216.638564221335
22.0,30656.711567290902
23.0,31136.921382414283
24.0,29277.53180717198
25.0,31030.33082304305
26.0,31533.14209321983
27.0,30881.306581251567
28.0,31040.501824385483
29.0,30600.167885780822
