,0.25
0.0,49193.71762909159
1.0,43553.571109080534
2.0,43010.551214292835
3.0,42897.925773058494
4.0,43862.82062227949
5.0,43816.78950440697
6.0,42803.59226194284
7.0,40950.12496809797
8.0,40173.511303128704
9.0,42457.77260131226
10.0,44563.260971559335
11.0,43553.263911176786
12.0,45171.590736900136
13.0,42405.10992160189
14.0,44717.251215225144
15.0,42321.84564934091
16.0,42900.078180188815
17.0,40310.45916160887
18.0,42517.718211130275
19.0,43720.9740434369
20.0,44711.84190901856
21.0,45423.66784680073
22.0,45162.930931227216
23.0,41199.809966278415
24.0,45621.51892099984
25.0,42606.83486951555
26.0,43767.33196153873
27.0,43946.44515708017
28.0,45750.09073870656
29.0,42842.974137848025
0.0,41839.54744000629
1.0,41600.51343952477
2.0,43216.47451227764
3.0,42864.8567667931
4.0,43924.62194175506
5.0,42275.15757225928
6.0,43726.05320732176
7.0,40130.429226142114
8.0,43708.906754254676
9.0,41363.38539407877
10.0,44387.51646069644
11.0,44475.38051084372
12.0,41885.48919637594
13.0,40756.72219851478
14.0,48948.1292613545
15.0,47224.885787553634
16.0,42767.89327775208
17.0,42645.22202979535
18.0,39589.3932286764
19.0,40644.17749016336
20.0,39873.988433270955
21.0,46198.492732932194
22.0,43725.672659174554
23.0,43468.548922607595
24.0,49105.10742491174
25.0,45504.9348885855
26.0,43433.54056118882
27.0,39881.411409156106
28.0,42507.00911847111
29.0,43194.57119393963
0.0,45501.651543008134
1.0,41799.10956786513
2.0,44987.61369673098
3.0,42513.629196542366
4.0,45127.65860099788
5.0,44153.26637243442
6.0,42730.45390102304
7.0,38664.57801480384
8.0,44481.712297783866
9.0,45021.94202353028
10.0,44144.82491437058
11.0,43163.10942899789
12.0,43042.76260358653
13.0,43745.27708386872
14.0,40678.39697379656
15.0,43027.16433868658
16.0,41637.631225426536
17.0,43916.00662902055
18.0,46034.46343042967
19.0,41026.29838324607
20.0,42943.49470433849
21.0,42290.60537398479
22.0,43128.6727388012
23.0,45124.0149940724
24.0,41658.22684866362
25.0,42498.08669025887
26.0,40599.9585368143
27.0,46107.92529369863
28.0,44501.69019119669
29.0,42416.83955018719
0.0,43951.530498585016
1.0,38623.029364296
2.0,45610.735826325414
3.0,44283.209437718164
4.0,45444.17970275637
5.0,42842.489701458195
6.0,45520.46422536395
7.0,43295.625753701366
8.0,42290.94403199167
9.0,42939.875734782785
10.0,44355.69854494504
11.0,43731.17330190543
12.0,44026.35653023352
13.0,44667.107577608964
14.0,43612.241015082785
15.0,44210.58636881691
16.0,41234.85322845631
17.0,42613.48611289814
18.0,41787.653186559925
19.0,44959.346819415194
20.0,45012.569661742586
21.0,40697.884577505065
22.0,40161.2217284738
23.0,45401.50105599161
24.0,44763.83945580709
25.0,42387.954582694714
26.0,43858.12854250745
27.0,44010.65884370133
28.0,46209.915350652656
29.0,40934.351774003
