,0.75
0.0,41285.97016046748
1.0,45928.12155881172
2.0,39852.35697397497
3.0,41092.48761258186
4.0,43370.555816883636
5.0,42298.963405635965
6.0,43950.088334422566
7.0,41596.691586284214
8.0,40341.236215271165
9.0,42491.177704893846
10.0,41874.6999106693
11.0,41094.6283763814
12.0,42397.48400565122
13.0,42633.65441824038
14.0,40271.16209896746
15.0,40741.89782395971
16.0,43490.432740668795
17.0,42623.32983038671
18.0,40503.67858058032
19.0,43833.909954805036
20.0,41576.345269343234
21.0,40832.85988565876
22.0,42279.72196284935
23.0,43984.040115278825
24.0,42081.135996770055
25.0,41389.584572702704
26.0,42423.93344693789
27.0,45576.724785224054
28.0,40199.999334631655
29.0,42561.14408517908
0.0,41434.25796614744
1.0,42193.32355202112
2.0,43360.66373294567
3.0,42130.19778723004
4.0,42925.049936536256
5.0,43811.67057432035
6.0,43093.008013299135
7.0,43862.969468521515
8.0,41006.14528289728
9.0,43165.00491264824
10.0,41445.27539019568
11.0,42136.08136059833
12.0,44194.1232814358
13.0,42249.59643484456
14.0,42159.1821797519
15.0,45306.520815711934
16.0,41868.311907167204
17.0,42354.943894768745
18.0,40943.069766472654
19.0,41677.832897189575
20.0,41889.533550783424
21.0,40018.22157096621
22.0,42053.09533310598
23.0,42527.845631216325
24.0,41951.51666395598
25.0,42313.30768309002
26.0,41443.821341437935
27.0,41734.745493225135
28.0,42688.150137309065
29.0,41668.994787532414
0.0,41642.259060555225
1.0,44554.359744385685
2.0,42399.387672621815
3.0,41375.42212228736
4.0,42351.545678534465
5.0,39037.14054744967
6.0,44451.89104915423
7.0,42102.49202723611
8.0,42293.058207596776
9.0,41400.55908280794
10.0,43098.480587456535
11.0,41638.404024741736
12.0,41898.53182104649
13.0,44402.78123237648
14.0,43094.155995946814
15.0,45668.956576074386
16.0,42327.04031092333
17.0,45028.73691478292
18.0,40207.706370049054
19.0,43257.87389214103
20.0,43570.91768108976
21.0,44023.08608244249
22.0,43597.7403877014
23.0,41126.92420299178
24.0,39191.780490800666
25.0,41722.90708249902
26.0,41437.53992168904
27.0,38592.76649983086
28.0,39998.55627632925
29.0,45040.63063458607
0.0,42214.46054762278
1.0,43238.76974138667
2.0,40446.92901399559
3.0,41161.80685941623
4.0,41627.58034563525
5.0,38879.738594940354
6.0,42671.38483394802
7.0,44198.599767046624
8.0,43424.95514462715
9.0,43033.42604283187
10.0,42498.69401516666
11.0,41996.818235949126
12.0,40048.473531900236
13.0,41152.05046264682
14.0,42419.432349171155
15.0,43195.669745417756
16.0,41596.420131558254
17.0,41925.70986938718
18.0,42631.2569043841
19.0,39452.358887944436
20.0,40675.420151835664
21.0,42060.787134368446
22.0,42740.31792628206
23.0,41229.833992670785
24.0,41527.36770586051
25.0,41570.510804159865
26.0,42524.64676610341
27.0,41818.00096875487
28.0,44363.077006584026
29.0,41305.1119912258
