,0.5
0.0,42693.998325104236
1.0,40381.398776338836
2.0,40706.46361008701
3.0,45438.493706401634
4.0,42719.2760785196
5.0,42763.25064031559
6.0,43182.787563331985
7.0,43928.36646190325
8.0,41980.4152334069
9.0,44526.88287219635
10.0,45823.48233714564
11.0,42180.21705245145
12.0,38692.72780393207
13.0,39799.5819774215
14.0,43095.9174960985
15.0,42205.85604519523
16.0,41400.701886480754
17.0,46480.926155916364
18.0,41878.16660617485
19.0,45153.53702822611
20.0,46063.069549534084
21.0,41245.212939256366
22.0,40940.15924676144
23.0,40218.67142878231
24.0,41255.09814816822
25.0,42233.91415632022
26.0,41205.13107917704
27.0,41352.26538925961
28.0,42686.50000312045
29.0,44505.73836940184
0.0,42594.4191896947
1.0,44242.98831701807
2.0,42779.905981442884
3.0,43790.11209580362
4.0,43744.83376640253
5.0,40251.46282586962
6.0,41953.389785148065
7.0,41527.69193356713
8.0,43809.46849134658
9.0,45289.709037533314
10.0,42514.170277120735
11.0,46429.77958777696
12.0,42933.3740544812
13.0,43898.13294996005
14.0,38935.39132848348
15.0,44274.628881808094
16.0,42065.21603944392
17.0,41359.39034580159
18.0,40412.130775093145
19.0,44720.76413983284
20.0,42702.4345222567
21.0,41475.80297252401
22.0,45192.93543783892
23.0,42353.97409521092
24.0,40990.04300798067
25.0,42275.38225891145
26.0,44935.58610843166
27.0,40272.320377108736
28.0,42401.15097495677
29.0,43140.402315608735
0.0,45306.51480463297
1.0,44601.88445711239
2.0,43270.5093386715
3.0,41339.51402614103
4.0,43061.86606008008
5.0,43619.97896544538
6.0,46501.80391756459
7.0,40706.648451176385
8.0,41967.49326894638
9.0,37953.857492578434
10.0,42382.69465790657
11.0,42762.94481557448
12.0,41167.511171085185
13.0,43564.213084264964
14.0,42436.08038082846
15.0,42275.069453694414
16.0,44393.364839261194
17.0,42708.166647171725
18.0,43514.63921742893
19.0,39373.277625058734
20.0,45205.90478677712
21.0,42950.63811989959
22.0,40437.50535853793
23.0,43530.07678226431
24.0,45761.66848892418
25.0,41499.03632397303
26.0,45129.77331482752
27.0,45666.117230991884
28.0,42339.42312125621
29.0,42416.074699772646
0.0,42681.106123650185
1.0,43977.72311109703
2.0,43707.88142625701
3.0,46014.349934851045
4.0,45073.951330648444
5.0,43032.481570524564
6.0,44376.10537781878
7.0,43038.38716221165
8.0,39716.713204861815
9.0,44222.44885316874
10.0,41770.95927908793
11.0,42825.617939514974
12.0,42451.471769609685
13.0,43099.47256090709
14.0,41479.69510388272
15.0,41106.222024452996
16.0,41986.18491541498
17.0,42527.5143046372
18.0,44717.86390275895
19.0,40326.48764519352
20.0,46612.94790208911
21.0,43077.212234722436
22.0,43440.464585392256
23.0,43452.883443052255
24.0,42793.367371552886
25.0,41436.044045139264
26.0,42436.370398703664
27.0,42126.847118524754
28.0,46200.05269782332
29.0,43668.80065353801
