,0.75
0.0,32520.624893482374
1.0,33018.97132133679
2.0,30850.014271005664
3.0,32224.94746940793
4.0,33278.708463009425
5.0,32507.762982797885
6.0,31766.9458256758
7.0,34770.770714014936
8.0,32478.709967545485
9.0,32698.178425926402
10.0,31854.79066801181
11.0,34193.89415024857
12.0,34151.79214239158
13.0,32564.87716878124
14.0,31669.88518454524
15.0,33011.353475960284
16.0,31894.6281172991
17.0,31854.881558563546
18.0,32673.456026759664
19.0,33179.56782680778
20.0,33050.09558940898
21.0,32317.78046318264
22.0,33357.67318524464
23.0,31863.320493576073
24.0,33946.97667385597
25.0,30212.319568351977
26.0,32261.511908255063
27.0,33000.614413500385
28.0,30905.541689979582
29.0,30985.77592488305
0.0,33802.522122663686
1.0,31532.89111988728
2.0,33037.51967276247
3.0,33055.386832518365
4.0,33148.468299144384
5.0,35682.51685913685
6.0,32156.390187918085
7.0,32479.360158466163
8.0,35665.99679740797
9.0,31315.159503961913
10.0,33172.15846147352
11.0,31944.617513511348
12.0,31005.7419286671
13.0,33044.76317525293
14.0,33681.38274507816
15.0,33540.634974273285
16.0,33857.27498386353
17.0,33878.487036559854
18.0,34219.570190245075
19.0,33663.481134377005
20.0,34057.82801587056
21.0,33773.34974110314
22.0,31568.272013671245
23.0,31934.68282343585
24.0,33064.34396676564
25.0,31909.751419788736
26.0,31845.456753986207
27.0,32872.41246625951
28.0,32258.589871214223
29.0,31587.867161478734
0.0,31487.33130686485
1.0,32388.851221745343
2.0,31585.705987528712
3.0,33517.34793680156
4.0,33565.90232031865
5.0,33170.37694650633
6.0,32274.768941703678
7.0,33478.1200224923
8.0,34443.67723670987
9.0,33346.54172054247
10.0,31983.96687631988
11.0,31877.335321128514
12.0,33504.46254403605
13.0,33129.09074916895
14.0,32491.97821075961
15.0,33333.39582612229
16.0,32751.156333412666
17.0,33632.96144112136
18.0,32813.26775459058
19.0,31751.766531012247
20.0,33864.833140498034
21.0,30696.920461980844
22.0,32526.19660004947
23.0,32835.6650631242
24.0,31958.797466266635
25.0,32417.44915227041
26.0,32365.470389708087
27.0,31265.692323814146
28.0,34029.88995310715
29.0,31305.425099188207
0.0,37198.93693104397
1.0,32987.83077063078
2.0,33749.97385455925
3.0,32461.266196158536
4.0,34430.619626099615
5.0,34428.07765013313
6.0,32125.07795489609
7.0,33107.83593561694
8.0,33398.033516641706
9.0,32246.872716139525
10.0,33008.43783584916
11.0,34811.20186255404
12.0,33215.37302741283
13.0,33316.5972309041
14.0,32522.16594175893
15.0,32403.358217709538
16.0,32932.77952873252
17.0,30520.65933821698
18.0,34172.37650207677
19.0,32280.35321898615
20.0,31945.056202706153
21.0,31557.226405368383
22.0,31369.07342239268
23.0,35330.83776710851
24.0,30275.369365799987
25.0,37612.52224698723
26.0,32030.323957542787
27.0,33748.859047518046
28.0,33236.3244341019
29.0,33290.6094009854
