,0.75
0.0,68977.08266592261
1.0,67431.66737788814
2.0,74923.18498463767
3.0,69701.15107960238
4.0,67784.64977290269
5.0,75139.80556307889
6.0,71854.02607182544
7.0,77951.82958073086
8.0,70945.00344712147
9.0,79200.23165687145
10.0,73827.66479264197
11.0,74289.8177003203
12.0,69195.34191276785
13.0,71605.08195605918
14.0,75268.54912125331
15.0,74378.28802384727
16.0,68023.56038056557
17.0,72790.49584239822
18.0,72251.14892232294
19.0,72780.05933302586
20.0,72790.60342608852
21.0,73256.84893219512
22.0,74442.36707881812
23.0,69750.15290793398
24.0,71998.70466297894
25.0,71488.8050713713
26.0,66718.38465960356
27.0,67164.48998506875
28.0,75594.70876381258
29.0,76672.47273799557
0.0,76961.79294381023
1.0,73951.91476461352
2.0,66766.57743228975
3.0,68920.11433239431
4.0,70493.67671483854
5.0,71462.92320330918
6.0,68820.33886140576
7.0,71341.0356374728
8.0,67289.09342531637
9.0,71205.87345032133
10.0,64536.61389014966
11.0,69991.7712874054
12.0,69154.00736827758
13.0,68458.82593887356
14.0,65704.83072078331
15.0,74818.01892545576
16.0,68511.08678673259
17.0,68314.15899961843
18.0,68366.86481428394
19.0,70798.91440661477
20.0,73044.18015826827
21.0,74379.07202663634
22.0,68845.89519874187
23.0,70517.36951827191
24.0,71131.9778757309
25.0,72281.07793195568
26.0,70124.57954887534
27.0,75424.85277023897
28.0,74122.01397849676
29.0,74073.81005822965
0.0,69388.84233475484
1.0,73070.90507921604
2.0,68217.09946882093
3.0,67788.90065271681
4.0,70787.87432166241
5.0,67532.11916274343
6.0,70240.40160500018
7.0,70375.07693905827
8.0,70281.21619317954
9.0,69552.48019187954
10.0,77335.89771984145
11.0,67322.04067335694
12.0,68003.97259939094
13.0,68485.67221489662
14.0,69246.15964458647
15.0,67634.57727252098
16.0,67458.70013583862
17.0,72456.16684283137
18.0,68895.72074831626
19.0,65433.747981283916
20.0,71126.31873792617
21.0,73871.55687311286
22.0,72994.15531595919
23.0,69809.76113799805
24.0,77104.7216803624
25.0,70348.46001200832
26.0,75104.58370106475
27.0,70037.31471813827
28.0,66561.82681991532
29.0,73128.71953523385
0.0,69224.72441429186
1.0,73264.02276687276
2.0,66456.01848617599
3.0,72248.89683612452
4.0,71492.1264161467
5.0,69040.61533608507
6.0,66444.12183713293
7.0,71690.7414595163
8.0,70193.23955439481
9.0,68911.55825063575
10.0,70301.30259355332
11.0,69276.79808622293
12.0,78248.71251835504
13.0,64691.80034333238
14.0,70073.70361957692
15.0,65000.29761373405
16.0,69093.21986152363
17.0,73094.73017678707
18.0,74990.78952619807
19.0,72304.97468918782
20.0,74771.55931625007
21.0,72835.46310029391
22.0,68227.26357822455
23.0,72467.90448875517
24.0,68509.39502474827
25.0,67838.44631039999
26.0,69040.95970411868
27.0,69813.18930979229
28.0,71472.79688449387
29.0,74122.60636044582
