,0.5
0.0,55567.58992499273
1.0,55250.37609478099
2.0,55116.260213428155
3.0,56827.939360847064
4.0,52213.87066075419
5.0,61070.99623275435
6.0,55761.37738373778
7.0,54319.79569987027
8.0,58408.44248552076
9.0,56769.613940265896
10.0,56433.973761858884
11.0,55370.68615463889
12.0,55921.77835259943
13.0,57968.8631972657
14.0,52708.576596525134
15.0,52831.21067856129
16.0,56500.16200101208
17.0,51331.981200672286
18.0,54916.920263011336
19.0,54801.092018911346
20.0,48762.55768193741
21.0,52161.971454711915
22.0,53390.18778294297
23.0,52325.818795213694
24.0,53315.15271513068
25.0,53097.881474461064
26.0,61850.70152748159
27.0,50306.332858123526
28.0,55886.0895024471
29.0,52356.31738597138
0.0,52540.793605524814
1.0,52162.101597759676
2.0,52126.39030579224
3.0,57754.72779294622
4.0,52315.03963030084
5.0,51031.72640511212
6.0,56839.17536014929
7.0,53795.8161892845
8.0,56913.32336532168
9.0,58662.083063628874
10.0,57367.55831458527
11.0,58825.51447448546
12.0,54014.04319869474
13.0,60577.11560920079
14.0,58668.63969730434
15.0,54191.98710236573
16.0,55679.98586866116
17.0,54387.8647831921
18.0,54151.32829865707
19.0,52919.817923672126
20.0,54691.57742215269
21.0,55897.94983648759
22.0,52429.54612535362
23.0,53896.803696369374
24.0,55867.34098952922
25.0,51634.47565590964
26.0,52207.06291367618
27.0,50018.56147217815
28.0,55060.23815590967
29.0,52934.303038986676
0.0,51195.237347031485
1.0,56779.077000159166
2.0,52054.96491764755
3.0,50707.27250470062
4.0,55973.77670178262
5.0,49197.92421452313
6.0,51326.48264616324
7.0,51653.94165674852
8.0,55759.93331478311
9.0,51686.44926870713
10.0,55541.21347320732
11.0,52177.87363644026
12.0,56109.57941166783
13.0,49943.79674798427
14.0,49785.7353507187
15.0,55211.571809174144
16.0,56101.50148550527
17.0,53361.35375160791
18.0,55607.94308480977
19.0,53547.432272760256
20.0,53159.83039593083
21.0,52298.94124259211
22.0,58491.08528608418
23.0,59661.369037635726
24.0,53870.35726810394
25.0,52169.63549727042
26.0,54560.90996195432
27.0,56186.14229165645
28.0,59510.355355718944
29.0,56502.78014655005
0.0,57774.83131049409
1.0,56067.56441099597
2.0,55310.833338951474
3.0,53474.95174303192
4.0,55189.89900063165
5.0,56693.55863055625
6.0,55810.72020317669
7.0,52980.14757251712
8.0,60738.963533591435
9.0,56782.28384796218
10.0,55974.962122968085
11.0,51053.0894805337
12.0,54751.86182877805
13.0,50956.71753208408
14.0,53086.405246916445
15.0,52024.961846171456
16.0,58165.74142097691
17.0,52586.15522787587
18.0,49290.44629117724
19.0,51862.69565959633
20.0,58790.52761437125
21.0,55698.23183512234
22.0,57839.873546247596
23.0,55841.24265387949
24.0,53519.66486359495
25.0,51487.6871496921
26.0,56699.50003384551
27.0,56979.35778000113
28.0,50790.86311387094
29.0,55960.09755068376
