,0.75
0.0,87494.34651533754
1.0,85600.14288530896
2.0,81316.14880036924
3.0,81114.33503563082
4.0,82361.84106367356
5.0,73821.36996150245
6.0,77158.5087749372
7.0,75460.96121203332
8.0,81087.34037909015
9.0,82988.75947166912
10.0,80179.39739777258
11.0,80331.34079675164
12.0,78347.62663789048
13.0,83620.86422884643
14.0,81652.67109971224
15.0,78729.74964913857
16.0,79297.22333460425
17.0,86793.61464694477
18.0,85494.49000536939
19.0,80121.99591997653
20.0,82715.34011005449
21.0,80044.25728217607
22.0,77666.03312558083
23.0,78819.47620195769
24.0,76691.59286201987
25.0,83439.06339049262
26.0,76749.09066093454
27.0,84123.90648589286
28.0,85222.29220250588
29.0,83763.5439542978
0.0,77913.85100255266
1.0,79394.59837537061
2.0,81598.03156273151
3.0,78354.62303780798
4.0,77362.53666444286
5.0,82155.53048087099
6.0,81523.26926288605
7.0,85785.38738589143
8.0,80165.41057000223
9.0,76376.28904084256
10.0,81174.85365680749
11.0,88574.23681098572
12.0,82360.31352084986
13.0,80471.63332746801
14.0,85062.93582967418
15.0,82070.61751442372
16.0,80069.25780527253
17.0,79463.18250997824
18.0,75474.2716539442
19.0,76024.92013922974
20.0,83351.36243696045
21.0,82267.57204969352
22.0,80973.43819120519
23.0,82662.72745570757
24.0,76556.72127517738
25.0,83745.13614141276
26.0,81939.71578952514
27.0,85758.44345185705
28.0,82557.55702966986
29.0,83207.76213095326
0.0,78110.98269304482
1.0,77930.32633141952
2.0,84649.09737359505
3.0,81052.19904337324
4.0,79378.2539288325
5.0,86298.47378332452
6.0,76204.80812279023
7.0,74778.58967449077
8.0,77036.47745082209
9.0,81876.20621654791
10.0,80740.26369110473
11.0,82877.62915869885
12.0,86645.3555562029
13.0,80078.34682819828
14.0,84078.56882152852
15.0,86235.9480965118
16.0,81885.14408169557
17.0,81418.30854656942
18.0,82503.99922968651
19.0,76324.36424682956
20.0,80229.37604497897
21.0,72430.95047147479
22.0,78750.87542951085
23.0,77346.84202705455
24.0,78902.67847880392
25.0,76772.22966942906
26.0,90120.39428981408
27.0,80187.56843770406
28.0,80932.8078548809
29.0,80061.72444452049
0.0,81859.02128087048
1.0,82097.10405950513
2.0,79768.11644097582
3.0,78801.98861222249
4.0,78467.78487884754
5.0,82744.876109644
6.0,73605.33049791901
7.0,88090.01502654984
8.0,82818.52619393075
9.0,80120.83966813098
10.0,76405.11316213036
11.0,84615.49397923525
12.0,76881.26475542256
13.0,77695.0643082407
14.0,84140.35497313352
15.0,77458.3163894452
16.0,80008.35659527138
17.0,84512.3857866891
18.0,82459.06515532079
19.0,87079.09895213999
20.0,83129.79450593017
21.0,82446.22635418603
22.0,80810.66673669027
23.0,82527.19463136999
24.0,91658.6241538131
25.0,78701.89623605764
26.0,82508.92725457653
27.0,78606.80418705559
28.0,84056.37733512104
29.0,76663.07249162234
