,30,num_discovered_nodes
0,30290.24829548056,37
1,32283.978530278637,39
2,29967.20996257406,35
3,30091.36571507076,38
4,32059.51449941776,41
5,34771.0782112499,40
6,30942.989681354968,41
7,32076.08755599153,39
8,33035.64923054483,38
9,31367.606811254158,38
10,32256.02365747764,33
11,29741.462192678908,40
12,32316.033445545112,40
13,32937.514673386075,42
14,30168.767281727276,37
15,29836.80993279861,32
16,31670.47609397591,38
17,31411.78061699808,38
18,29672.973273201816,32
19,33317.04574844889,40
20,30493.197083157953,36
21,33195.71690201631,37
22,30795.2825372853,42
23,31681.52718693697,34
24,34520.81815200535,36
25,28923.840001638648,37
26,32661.09804516328,39
27,32106.00829247957,38
28,33092.92940338362,33
29,32396.517268743562,36
0,33266.05391841411,39
1,35215.10116481863,40
2,35310.30070512109,38
3,34514.755353814486,37
4,30898.066882793963,40
5,32296.16981419938,36
6,33787.07973252686,36
7,32219.566687343235,40
8,32065.60214827044,38
9,33920.47404819908,35
10,33011.80946479774,39
11,36073.15571867093,42
12,32179.77876920569,32
13,30968.685832506013,36
14,32291.765805450465,38
15,36706.15335795111,42
16,30594.81238872661,37
17,34702.598413101754,39
18,32928.955242267344,38
19,32583.574426587984,35
20,31906.457230858305,40
21,32535.529710299747,41
22,32068.69811566379,33
23,31242.024261023864,35
24,35045.91296933609,37
25,34595.42413864612,39
26,31948.62407856781,36
27,31143.99479442326,40
28,31254.902390683365,41
29,34783.65259829523,36
0,32391.419311347974,40
1,31125.84194849151,37
2,32088.650681626714,35
3,30793.26991463327,38
4,34258.38905014936,43
5,32790.39599832525,41
6,27402.85106920723,32
7,32913.49643905624,40
8,31809.751729471875,41
9,29600.455128550126,39
10,33335.021232428306,41
11,30218.26045723301,38
12,30873.94721645588,38
13,31970.43550009659,35
14,32841.492756642554,38
15,33830.730881362106,40
16,32307.6739506773,37
17,38376.842993280516,45
18,30936.412246839325,43
19,34029.776423425596,38
20,28164.824968291803,29
21,30823.625571213695,34
22,31385.843377661586,36
23,34660.861306295534,39
24,35661.04457415173,41
25,30706.84785300958,33
26,32500.20503224974,40
27,32996.2261958687,40
28,35507.8920940059,42
29,27434.709636586755,29
0,33054.02651051059,40
1,32570.682786258654,41
2,29873.965315131692,34
3,29337.12588270201,34
4,31926.81958043641,40
5,33272.02102959954,40
6,28301.652748824763,33
7,31153.278840891868,39
8,30708.368137392416,39
9,30343.892652121645,36
10,31346.704557918452,40
11,31331.492697493173,41
12,31433.895058948667,39
13,34621.626795781645,41
14,31595.965914735494,39
15,32318.03172843398,37
16,30996.92619241053,38
17,30156.873134366164,39
18,31206.785882968423,36
19,33099.5372355874,41
20,31359.368838040493,37
21,32915.248281469976,37
22,33028.42990106162,40
23,30529.98701792395,37
24,32539.143701772155,40
25,30039.371524372145,34
26,27935.840135896156,33
27,32487.655614620868,37
28,33133.60774346157,40
29,32923.29518626164,38
