,distance,num_discovered_nodes
0,41727.62721785769,133
1,31296.89536888298,118
2,35227.04683651334,131
3,40584.60562951076,136
4,36946.28604900846,123
5,34627.217491071344,125
6,32742.625025180223,118
7,38315.33118823295,131
8,33793.66903723,132
9,35176.57102514373,125
10,39923.87690732759,136
11,40151.43863842445,136
12,35577.85576686197,129
13,37806.75300802801,136
14,40933.127985563355,129
15,40480.96510277042,132
16,38656.40892546994,130
17,36609.24976708012,125
18,37975.787204891945,131
19,36055.920070246815,134
20,36956.63026512753,134
21,44302.55433424297,142
22,35668.707925657436,128
23,37258.34572613944,123
24,30616.42461703168,113
25,42790.936231581356,143
26,36851.07300543928,133
27,38266.171511854765,127
28,33802.439500027016,126
29,34857.33250880421,123
30,37107.88567664678,129
31,32675.778349640514,127
32,30821.941443373667,125
33,35344.4710533614,117
34,33617.611237474724,120
35,35739.265803441216,123
36,35882.11563034268,117
37,35315.885980374675,129
38,37901.51538333902,119
39,34514.21419325212,127
40,33528.16521177117,121
41,34989.593779585906,130
42,37139.111769788746,127
43,36379.89705345991,119
44,34146.051399823824,123
45,35739.560823538755,132
46,38759.573322624085,131
47,36021.585774466774,126
48,36969.32021735972,118
49,33758.26833363575,125
50,32131.824326990354,117
51,37821.47600732807,123
52,41148.3058141939,130
53,37544.74304977184,130
54,39445.80583975233,135
55,33813.34885421602,118
56,35538.364788094856,122
57,36670.13675125227,135
58,35463.420864398504,129
59,34139.9132255375,121
60,36875.47024615046,134
61,35435.2648727315,127
62,37366.37119711799,125
63,38303.0260079287,126
64,37126.23012717693,130
65,34701.98584552281,130
66,43170.02224016197,131
67,37973.658301605356,122
68,33925.17191698194,130
69,35674.83847222014,126
70,38397.94896398995,133
71,31864.278015259213,124
72,34505.48709272554,123
73,36673.14839165619,125
74,42797.82737246815,140
75,34175.81020085859,122
76,31214.186976885798,114
77,39529.31022583086,122
78,36837.78767503878,126
79,36177.28411969125,130
80,38855.43270497913,139
81,33785.56566858213,128
82,33815.10778329666,122
83,35221.541938523544,124
84,39606.80704108425,129
85,34245.87423333335,116
86,36107.53468560278,138
87,38711.35582510423,121
88,31257.71441734804,113
89,34229.504415284675,129
90,33500.070353022114,128
91,30433.888553141744,117
92,33531.493158469515,121
93,33083.03702448871,128
94,36041.40012853982,128
95,40101.51363976139,133
96,36206.73092511384,133
97,36141.820837679894,124
98,38559.11872791093,132
99,39099.32442980706,124
100,32739.885385026442,124
101,39870.517273288206,127
102,37162.12337776305,131
103,36259.04733360053,129
104,39164.00336690094,133
105,35549.75070307324,131
106,35265.02673534211,127
107,29784.99400298611,115
108,38395.51394621521,137
109,44430.665065480585,129
110,33405.81579668787,130
111,34667.02944803201,120
112,34729.87753504289,134
113,37028.63478012232,127
114,32442.63165456492,118
115,32383.688676630692,130
116,36948.90169568068,126
117,39497.30976762647,132
118,38204.140184899064,121
119,39263.62502959331,131
