,200,num_discovered_nodes
0,42116.85059191695,100
1,39453.205666092326,100
2,38180.86197709956,100
3,37803.91065601255,100
4,40937.3434100011,100
5,40378.06729198623,100
6,39408.39542970564,100
7,38356.40599451823,100
8,35646.333957094044,100
9,36157.89434026129,100
10,38639.58577150702,100
11,40272.91163785765,100
12,39831.174949979584,100
13,42369.06757531957,100
14,39261.52921377242,100
15,43035.373663603714,100
16,37672.30266457445,100
17,37055.544010086014,100
18,38982.46651978439,100
19,39347.960597249235,100
20,40717.558702211994,100
21,40433.37252390069,100
22,39080.70798594948,100
23,40491.970418847886,100
24,39357.7069726442,100
25,38965.311526763595,100
26,40259.64078723254,100
27,39219.032167842604,100
28,39142.56965461664,100
29,42581.12216317609,100
0,40079.62518580054,100
1,44345.26045890306,100
2,40586.049548130635,100
3,39490.0915991134,100
4,41466.96583484066,100
5,45380.15684065272,100
6,43144.779091290504,100
7,39953.77826886119,100
8,41050.03779079404,100
9,37641.29141856516,100
10,38941.36509644037,100
11,39500.65119879506,100
12,39331.705642082445,100
13,40048.04909399183,100
14,38016.349316080734,100
15,36565.83955057732,100
16,41504.817356060375,100
17,39698.44142602681,100
18,39257.72483167929,100
19,40479.3056520462,100
20,41198.67407069358,100
21,40598.767733449844,100
22,42208.812256730365,100
23,38779.999236454074,100
24,40959.72782052134,100
25,37592.16021610867,100
26,42170.919892537866,100
27,40587.67080185898,100
28,40247.43214391032,100
29,38295.54875067456,100
0,41726.53385315276,100
1,40377.16938978534,100
2,38105.05495819583,100
3,39573.39157542326,100
4,40192.707609389494,100
5,38095.97916523744,100
6,43156.2344298755,100
7,39567.37427501078,100
8,38955.09483118541,100
9,39542.646251525206,100
10,40856.50184991522,100
11,39973.999403131726,100
12,38212.3427784863,100
13,41286.36745753555,100
14,38156.26458974939,100
15,46984.51369032429,100
16,39742.03987906416,100
17,39319.04654189269,100
18,41982.1365753018,100
19,42494.13021250438,100
20,40281.14332300596,100
21,41377.65210169517,100
22,40802.982926789715,100
23,39943.65808983813,100
24,44275.391582162054,100
25,41285.304649396596,100
26,39753.91606751116,100
27,40139.407894610864,100
28,40478.29141285368,100
29,38992.71653793776,100
0,41068.08768361599,100
1,40856.54341022664,100
2,39916.48024087337,100
3,41919.79871075759,100
4,44434.397823395106,100
5,43718.121133666034,100
6,45641.564305563785,100
7,48044.92147684245,100
8,40662.48518671218,100
9,42018.893830331785,100
10,40247.5738195439,100
11,41180.87998873329,100
12,39725.186835329936,100
13,40438.17410224763,100
14,39841.43952576285,100
15,42333.76520745197,100
16,38866.505844424224,100
17,39911.99035696621,100
18,39506.57059791286,100
19,44419.7249015638,100
20,40367.65595504877,100
21,40875.495925613395,100
22,42836.62747674081,100
23,39834.55067779226,100
24,40327.80943612723,100
25,38800.607432888224,100
26,38601.72436735862,100
27,40089.39834325061,100
28,38266.61911618357,100
29,39632.68877728271,100
