,40,num_discovered_nodes
0,27318.540653074808,90
1,26335.133044723,84
2,28917.06375084015,87
3,26487.842448321928,83
4,26643.335237042244,87
5,26704.651566189896,85
6,22334.25386395219,79
7,28623.890821213135,84
8,23960.288651785824,76
9,26225.520023694226,83
10,24696.07904857105,79
11,24689.915913798155,79
12,27170.30455004624,85
13,24992.997058118206,84
14,25437.232336596557,84
15,25398.62230883341,81
16,24673.42819227243,81
17,24929.24765950209,80
18,27655.306128100157,85
19,30467.085692937955,94
20,28605.19190384344,86
21,26086.04210042875,84
22,24809.31055417557,82
23,25774.280359495893,81
24,27563.00861988664,86
25,28298.691992198183,87
26,25624.042055739414,86
27,26424.406039552112,79
28,26234.972523074437,85
29,27747.33554482401,82
0,25807.130061433614,81
1,25686.807738566255,79
2,24796.337696934865,81
3,29018.601838507977,84
4,27575.081523879322,87
5,26532.09604911081,84
6,26875.09944516289,85
7,29269.291472613197,88
8,25651.78479573569,82
9,27220.330567701643,87
10,26717.15354130383,85
11,28155.067200721965,89
12,23357.28579267815,76
13,26713.704166887033,84
14,25725.710472087736,83
15,24532.15858826568,79
16,25585.21873881379,79
17,28448.394011530956,83
18,24981.819896013454,84
19,26234.722379061604,81
20,26143.040501209958,80
21,25781.587172460066,80
22,27541.03878236889,84
23,27833.07897437544,81
24,26648.192257729002,84
25,26107.083834987414,83
26,26675.54870978567,84
27,27976.729867598777,88
28,26462.408994905578,82
29,26486.94739368752,82
0,27706.538156682826,84
1,28763.695383332444,92
2,26986.704547138303,87
3,25673.525215236,85
4,28837.152263189066,90
5,28238.730161346746,88
6,24157.675725337263,81
7,27080.30330043863,81
8,24675.342632764627,83
9,27843.343211060346,88
10,27170.129274136358,86
11,29091.406081751687,91
12,25974.346244026114,77
13,27048.379910554977,78
14,25343.757783024845,84
15,24370.954916646275,78
16,27094.56511257803,82
17,28422.55488084136,89
18,26167.179351114988,88
19,26470.544960723488,89
20,28398.961698063005,83
21,27207.06976979105,84
22,26305.467820827424,85
23,25013.926211742477,85
24,27476.458591406787,88
25,28907.250484883498,89
26,26286.23266855261,89
27,27011.633756481093,86
28,27847.389967874526,87
29,25787.42639321173,84
0,26808.276808797855,78
1,23761.59875372323,84
2,27682.90393187335,90
3,26008.832425346493,80
4,23433.7516398642,74
5,28425.522184045378,87
6,26103.04815477556,85
7,26378.478582270036,86
8,27260.457664593345,88
9,28033.339438230953,90
10,26961.916237433536,83
11,26634.841935638455,89
12,28387.105838949774,93
13,24132.799399935455,80
14,26226.576027894662,81
15,26580.862688882295,81
16,25965.566721880685,82
17,27012.517106108724,83
18,24431.253522117036,82
19,23682.10025391623,80
20,28684.7840708401,87
21,27577.50183457183,81
22,27596.629625616755,88
23,27144.52259238304,83
24,25989.324421311958,83
25,28391.617853325355,85
26,27856.7293505773,86
27,26917.95974731013,85
28,27915.825416311964,85
29,29359.82700531828,88
