,distance,num_discovered_nodes
0,44928.47060768636,125
1,47866.10072544125,124
2,57305.43232963927,137
3,47424.71601358412,130
4,42442.34880256037,127
5,52356.96669696396,138
6,52354.02234205324,130
7,55821.90446624791,134
8,51968.909722396646,122
9,51847.97350329168,140
10,50498.051995627815,128
11,44492.32878656796,122
12,51027.85847747659,130
13,44668.41882878117,125
14,51837.728556703754,128
15,58635.5688064997,140
16,51611.54722896737,134
17,54015.21731260846,130
18,52178.72122088641,130
19,51511.2606373969,137
20,51583.05807304768,136
21,52231.01478886902,123
22,47259.971122070005,123
23,54373.315820661024,132
24,48391.12131330677,130
25,51042.114323997084,133
26,45350.584219646305,125
27,50436.55661686566,131
28,41351.27355417664,117
29,54208.7167429188,129
30,47982.449066013665,127
31,53684.8639416339,129
32,51615.27816694287,129
33,48282.717488715556,138
34,49220.91617465463,134
35,51181.80600510646,129
36,57886.77057523288,136
37,53762.25430927949,134
38,50593.48551339285,131
39,47383.52665393336,135
40,42620.22287183144,118
41,50240.82956456765,132
42,51292.10141175411,119
43,52717.879653448115,128
44,60646.2365131042,142
45,47838.89294350795,116
46,57331.42552411756,133
47,49986.80950621736,127
48,45095.50045214251,129
49,48756.65124047733,130
50,50723.51559658603,130
51,51281.46415197154,132
52,47755.3042707267,135
53,49645.72157229998,137
54,48643.984675816675,126
55,44571.50911142634,123
56,43657.29666651344,127
57,47004.67393870127,128
58,45280.726786459294,128
59,54869.332669174095,138
60,47594.834501558,123
61,44176.038413112634,122
62,44633.52078586908,126
63,45315.4196472091,131
64,48892.777644138136,132
65,51349.69982318526,135
66,48677.64512935963,134
67,41805.711156608944,125
68,44665.12420453471,114
69,47651.12507635783,132
70,45305.71016168202,118
71,53228.971541064995,133
72,52923.707493113914,122
73,51520.11777731682,131
74,46534.76455691592,123
75,51823.963632929255,134
76,42428.135108597045,117
77,44456.89673636633,131
78,52298.602961345416,135
79,47524.922890987735,126
80,50514.09525554252,134
81,47172.45933131664,127
82,51884.94789933674,132
83,49577.14436490292,128
84,46805.33561825227,120
85,50586.8147443582,137
86,52007.03812140797,130
87,45202.96731645787,127
88,49380.739377694816,123
89,52175.727671882225,139
90,50069.41206244727,127
91,47701.51937375826,133
92,55442.2992279213,136
93,47895.040808593876,122
94,44198.67025879818,123
95,48927.770659869486,127
96,52651.77024225776,134
97,46662.99004068467,126
98,49184.574254506115,130
99,49952.45991402048,130
100,50520.41029616495,130
101,51802.67051138688,131
102,46613.5034743847,128
103,47041.56033852475,130
104,47476.18888845298,131
105,50639.40695974547,131
106,44581.911665007356,119
107,52342.12403266641,133
108,46318.414930196515,125
109,50560.30566503795,131
110,45359.81917067761,120
111,45941.09692125626,128
112,50418.573638037386,137
113,44193.36463567894,130
114,45730.63981398339,121
115,44197.36210579597,122
116,51019.094859890916,133
117,51182.050832665525,127
118,50441.022016185125,136
119,45884.148397088116,120
