,distance,num_discovered_nodes
0,41614.836129060044,150
1,43834.03969086883,150
2,42748.864188831634,150
3,46275.86646227742,150
4,45240.19719939131,150
5,41492.40139385628,150
6,43208.378257411816,150
7,45623.31704333575,150
8,45234.525338473664,150
9,41938.71566983267,150
10,44742.52185487558,150
11,46808.663676608885,150
12,45322.25533633408,150
13,44514.42549019509,150
14,46639.621999637384,150
15,45836.92444827225,150
16,41800.27138033408,150
17,46683.87734287319,150
18,44883.78871600345,150
19,43657.83426704433,150
20,44368.601511470755,150
21,43858.76046172083,150
22,42970.12799939171,150
23,41283.63227072291,150
24,46092.57653281489,150
25,45226.9187915508,150
26,49980.6578064563,150
27,47218.75272321517,150
28,44678.59880620362,150
29,44766.78054174133,150
30,49503.020312686596,150
31,48085.95632016764,150
32,45236.44846018442,150
33,42855.4839540134,150
34,43098.75347015489,150
35,45273.29401525435,150
36,45050.9983424423,150
37,43401.48284998189,150
38,43824.77230774812,150
39,41988.88496229296,150
40,42825.141297680435,150
41,44901.137783690356,150
42,48061.48473907664,150
43,46398.272115597676,150
44,42992.53945182066,150
45,48243.30341770532,150
46,44558.0267224536,150
47,45511.4951379821,150
48,45309.61394523104,150
49,45684.12921641683,150
50,44286.06964041933,150
51,43236.236940515024,150
52,44952.68778267311,150
53,43859.53538524219,150
54,45971.65858670707,150
55,46684.15178522445,150
56,45020.31186332205,150
57,45870.48268330385,150
58,41965.52870074941,150
59,48110.32193018961,150
60,44236.21999729417,150
61,43000.8787774959,150
62,45083.37398060548,150
63,45123.352073151415,150
64,44949.31954869125,150
65,44360.89083510298,150
66,41458.96258090115,150
67,47126.38452674838,150
68,43057.783241168676,150
69,45350.83349540703,150
70,44276.48063368777,150
71,43816.03749923513,150
72,42451.680495714376,150
73,43768.660166324655,150
74,47450.288398122226,150
75,45234.828525246274,150
76,48762.252440183795,150
77,44592.99867459724,150
78,48007.13072472434,150
79,49822.187717467554,150
80,45031.84132124158,150
81,43988.29909662753,150
82,47177.47993016659,150
83,45954.38908011288,150
84,48012.64847240567,150
85,45447.237367952395,150
86,44482.33167662879,150
87,43215.26593111913,150
88,46111.89268043517,150
89,44082.50852273902,150
90,48280.414997914115,150
91,46416.34478497722,150
92,43229.17662012736,150
93,46603.59439171691,150
94,45087.71920967051,150
95,41672.59384871901,150
96,45301.91136057521,150
97,44598.039916856775,150
98,45172.15464604539,150
99,43314.545073719804,150
100,48902.552388199925,150
101,45398.657482132905,150
102,43799.16957900161,150
103,45935.90521427897,150
104,47301.12969818467,150
105,43997.5983930468,150
106,44054.33832702696,150
107,42596.389544616424,150
108,44291.111036800816,150
109,43274.03596100337,150
110,46312.235127668246,150
111,44804.730265209015,150
112,47182.28295150103,150
113,47591.68725934969,150
114,46128.50198508887,150
115,45508.378459334075,150
116,42726.60292357578,150
117,44880.455558128255,150
118,45550.74486801148,150
119,45855.718393906594,150
