,30,num_discovered_nodes
0,45292.61156044218,108
1,46167.17277368963,96
2,46483.69808127091,99
3,41822.12225706601,94
4,41260.93809748148,91
5,41994.50489205964,101
6,51869.18949813366,112
7,60336.30237966975,113
8,44709.67997068962,102
9,45538.641166101,97
10,42243.44626037046,90
11,53825.48027114486,98
12,38288.634909236374,94
13,40666.09484180526,95
14,52482.19608196281,106
15,44651.161741045544,106
16,47310.4474847208,92
17,46549.73401519398,101
18,41742.29434899902,92
19,45393.9525359691,108
20,51484.93684831299,109
21,46654.7539989056,97
22,36312.02665081476,95
23,49867.95274921214,115
24,51535.52963847607,111
25,48786.18374278446,117
26,41809.76944679046,93
27,34464.837277631705,85
28,55072.778043926795,116
29,49453.09935317122,109
0,44317.69867908875,98
1,44775.964956849784,100
2,48370.45275307354,104
3,44314.60800666973,107
4,49780.0767727423,102
5,50351.614931944234,102
6,50337.29821695768,113
7,43181.13626837814,107
8,48599.974642538815,112
9,42887.90669533337,96
10,45261.014181473445,102
11,49574.83093062712,100
12,53286.32823232377,116
13,56593.727246790004,110
14,52700.66963703189,102
15,51298.08630536219,102
16,50876.7653261753,109
17,46782.70364642093,115
18,43780.60481154802,100
19,56805.09035230716,109
20,42262.3818578846,99
21,37430.31686394946,88
22,45975.0667400461,103
23,56256.87983953708,107
24,50850.87264150137,105
25,50668.14530615556,103
26,45206.460726634345,100
27,44430.77844115186,99
28,39121.46711361152,84
29,40244.3918553223,102
0,44043.52686613715,94
1,53471.82423094359,111
2,47100.68737660608,99
3,46073.93793588826,101
4,59065.23204586028,112
5,42788.63437323145,93
6,56768.66642201311,101
7,52965.565553915025,108
8,46358.691566792564,99
9,37142.504423416125,84
10,44281.21538491177,102
11,54992.83009074416,121
12,44714.653292200885,77
13,42255.01209495162,78
14,37860.757810219584,86
15,47276.33826095386,102
16,44702.67896731402,100
17,44769.35381268342,91
18,49556.38176522309,110
19,43094.86747608222,93
20,52808.151921332515,107
21,47658.98796360984,110
22,56374.26584547478,118
23,48166.25892393463,95
24,49400.03137608405,110
25,40985.920637471965,99
26,42723.97199369027,93
27,39549.58861791975,99
28,39936.04134539118,89
29,46468.323289521475,97
0,51892.2779283547,105
1,36654.92806232287,82
2,48346.965827084714,110
3,52560.90452177416,108
4,50778.18769626989,97
5,44808.430427,91
6,42262.69131741011,98
7,45126.18232533332,103
8,47654.52878153114,115
9,43801.88271970507,101
10,55062.86071907838,110
11,39872.68947780906,94
12,49940.99210437857,97
13,47656.952062628596,102
14,44613.01051028353,104
15,51754.88860324212,106
16,45243.94619102149,103
17,43889.49585150263,87
18,45875.40154383423,103
19,44009.47265325045,106
20,58126.65531622469,106
21,47458.71128392638,104
22,54387.207962008266,111
23,50091.10411616007,109
24,55659.719305381324,104
25,50563.38357317144,98
26,44408.19960915441,104
27,44378.5087672111,99
28,44093.34380302152,103
29,45968.380474668156,104
