,5,num_discovered_nodes
0,26459.109323196753,16
1,26990.16583837934,13
2,25055.45713096439,9
3,26689.936476877876,14
4,24971.93285020178,15
5,24906.931732240966,12
6,24164.42505937442,9
7,26032.632003898343,14
8,27315.463308539216,23
9,23334.194788311594,12
10,25460.004997354896,17
11,23095.776839907263,10
12,25709.315906960055,15
13,25882.77962888256,12
14,25601.729347304685,14
15,24685.666318471976,11
16,27755.188605963696,16
17,25378.42781577361,15
18,24779.989342992314,16
19,21593.20661566484,6
20,28582.434226146397,19
21,27366.528850713003,18
22,25737.78571752611,13
23,22748.042062892444,9
24,24333.174856488673,12
25,25053.90037559139,10
26,25614.67778196977,17
27,24963.531558645343,16
28,27532.969518667527,15
29,25392.238585532246,14
0,28145.168219192237,18
1,24015.357516835527,11
2,26088.979494528903,15
3,22061.531248149015,5
4,24589.97985873145,10
5,28119.981093907034,17
6,24855.096422235554,14
7,25613.468319680564,18
8,28105.870236655614,17
9,24847.108336900237,9
10,25917.049021940773,17
11,24229.96883830862,12
12,27096.929186242174,15
13,26823.06151830904,14
14,28786.723835454985,20
15,24101.659860264186,9
16,25216.555751556243,12
17,27655.786918694746,13
18,25261.928730599888,13
19,26244.78500050028,12
20,23411.756678408066,9
21,25610.621719967137,14
22,25381.880479082272,15
23,26036.43809105446,17
24,25338.544423741107,13
25,22923.21281835253,8
26,24983.002061042997,15
27,25624.471288032364,11
28,24371.444107626012,8
29,25488.481101974467,17
0,24010.20855133577,12
1,25882.574461921413,11
2,25049.27050481232,13
3,24929.358502997584,13
4,27238.559522316395,14
5,26960.82846668107,20
6,25284.7018044658,18
7,24903.183360301355,12
8,26983.81852906322,15
9,25771.10335612392,16
10,23252.916272721726,13
11,25554.742184297138,14
12,23928.66720479064,15
13,24966.844228779188,12
14,26392.11769456029,14
15,23900.73510029832,9
16,28087.737768822884,17
17,26298.009331851266,15
18,24285.20703631474,12
19,26881.71483684783,14
20,23840.50041692876,14
21,25728.815004652344,18
22,25649.682087361874,11
23,27938.789943505926,17
24,25478.01101096005,13
25,24489.695337915695,10
26,24980.035798045585,11
27,26059.71635483131,14
28,26993.845253905565,17
29,28051.09252562649,22
0,23899.037290316206,10
1,26819.661991012617,17
2,24003.525021438636,13
3,25130.16570047026,13
4,25059.231557077284,14
5,23398.155860077528,7
6,26706.592718325977,16
7,25182.153948749146,15
8,24357.000251625246,14
9,23629.91541187594,8
10,25026.013984134257,10
11,26761.302889889324,19
12,25740.44976484053,10
13,24853.74001528207,16
14,24925.806789823633,14
15,25966.10412580877,19
16,23593.838733512417,12
17,24366.649882903745,10
18,27336.981950726415,16
19,23774.689355277234,10
20,24098.65958004473,9
21,27034.69100945049,19
22,24788.146248513665,8
23,26168.71804044545,16
24,26558.571838829866,15
25,24438.386925451618,14
26,26574.292689974354,14
27,25068.716307242932,9
28,27064.48724373447,14
29,24209.90552034083,16
