,15,num_discovered_nodes
0,30697.939162000122,32
1,28713.70881038234,31
2,31450.71395883552,32
3,28497.447341533974,23
4,29128.40396217914,28
5,28837.317000049876,27
6,32402.35789392558,37
7,29102.774515352587,31
8,30763.08741141758,31
9,30684.46096872767,32
10,30059.458675326783,27
11,33202.514230459805,35
12,32667.710211205464,37
13,28448.66340416216,30
14,29361.544093832148,26
15,30779.93924658095,32
16,28120.898742350983,31
17,29511.0093726724,26
18,27591.80530745823,26
19,31694.264070401834,31
20,29745.940956844956,27
21,29754.516938395762,30
22,33189.230726442795,34
23,28932.748374487088,33
24,29845.087473462736,29
25,30295.804803651055,34
26,32035.183053872348,32
27,30808.750104677496,35
28,32791.75471426471,35
29,30764.95428987368,28
0,28829.10782989991,29
1,31306.949476729762,34
2,28540.913570750945,24
3,30423.06650454184,33
4,32663.478716462134,33
5,30059.675920299753,32
6,30068.314456360615,29
7,30071.662823518116,29
8,31865.134183165734,33
9,28333.24568391511,35
10,31495.902802954435,28
11,33856.57655534335,36
12,30170.988480187552,31
13,34464.016157531056,32
14,27954.818446647132,23
15,33868.03017792383,32
16,30378.787474828485,27
17,32478.31227876059,27
18,29791.516983244986,33
19,31184.810117121935,32
20,29189.377711289282,30
21,30560.615235495174,34
22,31069.29147628559,31
23,27818.48622845553,28
24,29262.35222415329,30
25,32540.064543264987,36
26,30914.84761222999,30
27,29960.383495415786,30
28,32609.05121858881,36
29,30203.03512213374,33
0,30468.946297570972,28
1,31572.84525403611,31
2,29533.75292598292,29
3,29479.67487687845,27
4,29213.330228326296,29
5,34562.18191511683,40
6,29906.093807700567,33
7,31122.920795310536,35
8,30132.593057355523,31
9,31368.99840465136,32
10,30644.491031538648,34
11,28642.729995423342,31
12,31199.54294329811,32
13,29965.718054362485,30
14,25284.8854435634,23
15,29594.06990038156,36
16,32682.38578404157,30
17,30414.000310226314,31
18,31624.979352148956,35
19,29242.194574881923,30
20,28053.884105270696,25
21,31219.723484591552,32
22,34898.84628603583,35
23,30884.420032506732,26
24,31943.725029475652,30
25,30473.44113097195,25
26,28704.580101187305,31
27,31049.899977439327,33
28,29895.23782389766,30
29,34914.6752833631,33
0,33423.756933506156,32
1,32733.919057362284,31
2,30415.641983863876,27
3,31633.02319602006,32
4,31951.033553007815,27
5,30316.972845216143,29
6,32959.69093270899,33
7,31728.349881904134,30
8,30783.44024828422,31
9,28307.87758640416,33
10,31368.648499477767,36
11,29485.90152025468,30
12,30731.88287216073,28
13,32711.890622460756,38
14,33306.26991483431,34
15,31000.135469745663,32
16,31273.127960471793,33
17,28493.547504579874,29
18,29472.463303001667,25
19,31043.858229490426,30
20,25938.91129853678,27
21,32965.27993507133,37
22,28327.852454888092,28
23,29434.808753901758,33
24,30882.199916177356,32
25,27211.48066721846,26
26,33659.53979492344,35
27,31820.238772500867,33
28,27442.50601700709,27
29,30910.08259629767,31
