,100,num_discovered_nodes
0,33325.57027801029,49
1,32982.873791878206,50
2,33086.45508085844,49
3,31325.16668680709,50
4,32211.75735005039,50
5,33184.214237329514,49
6,31396.970486161,50
7,32274.97224402976,50
8,32798.706142930656,49
9,32695.08820728158,50
10,31286.090054636275,50
11,32294.039947105884,49
12,32654.1547298429,50
13,33829.53858426067,50
14,30051.927007510545,49
15,31840.40552298232,50
16,32137.106561858498,49
17,31770.12495749857,46
18,31200.74279669413,47
19,32769.32129723124,50
20,31391.585549389925,50
21,32567.264852597415,50
22,32369.002075494373,50
23,34201.0889604431,50
24,32314.683350107778,50
25,32276.10839237692,50
26,32917.03132456589,50
27,32573.981583913224,49
28,30411.545052417885,48
29,33726.81035682798,49
0,32250.90330445685,50
1,33323.948076562454,50
2,32647.801047680667,50
3,32389.29879593569,49
4,30628.086859621588,50
5,31357.93522912249,49
6,32055.33638155922,49
7,32881.258941812666,49
8,32757.16160703119,49
9,32090.88025768452,49
10,33246.835938004806,49
11,34104.97644544437,49
12,32363.457827887018,50
13,31973.16733805949,50
14,34101.049134577595,50
15,33437.58930549189,50
16,34519.68914682577,50
17,32181.362236290857,49
18,32688.056422517384,50
19,31844.208360575372,50
20,30712.868870219445,49
21,32529.434071632142,49
22,31635.697749520376,49
23,33154.32451582023,50
24,31126.846523814813,50
25,32065.224994321252,49
26,33351.90803505155,50
27,29735.169394782075,50
28,33697.187006652704,49
29,32160.12900978552,50
0,34564.73666259606,50
1,32278.103332219944,50
2,32475.474276545392,49
3,33730.032510692756,50
4,33488.3709733529,50
5,33764.961108102354,50
6,34104.996280763284,49
7,30772.33069367422,50
8,34464.83867788067,49
9,33433.73428215325,50
10,32319.605851676,49
11,31117.027344605456,49
12,34557.35197892821,50
13,32087.776751330766,49
14,33519.08257473096,50
15,32178.380295177583,49
16,32170.079983561587,50
17,32957.331891444126,50
18,32471.064246071517,50
19,32943.30660623383,50
20,33024.66326171563,50
21,33524.02794120479,49
22,31447.689181378588,49
23,32223.088318652386,50
24,34100.13754179793,50
25,35496.9290375211,50
26,32523.618618813452,50
27,33271.07983881414,50
28,32689.84311152463,50
29,31973.08861249777,50
0,33055.17650479845,50
1,32720.438387364626,50
2,32655.612487979946,50
3,35578.75098400244,49
4,32741.86875102026,50
5,31537.500369642694,47
6,31982.087974215654,49
7,34438.467461023785,50
8,35160.00933735508,50
9,32575.47126464574,46
10,33421.531861482115,50
11,34106.609274434275,50
12,30958.204132418396,50
13,31457.723586480206,49
14,32130.929987016807,49
15,31603.153920306544,49
16,35073.85680451274,49
17,32771.212029986295,50
18,32109.794178311768,50
19,32476.26064582333,50
20,35008.07723446755,50
21,32463.3498341759,49
22,35473.90835227988,50
23,32384.447611225627,50
24,33038.86555761976,50
25,33010.053407232575,50
26,33189.32837484036,50
27,34269.21068639643,50
28,33653.294115601464,50
29,30950.25829097625,49
