,distance,num_discovered_nodes
0,34450.437344960075,150
1,34233.721153626466,150
2,37003.659005683185,150
3,35988.72828600867,150
4,35202.402850693295,150
5,37319.06902278882,150
6,38178.843435330484,150
7,38736.070552383244,150
8,35884.65873317637,150
9,37887.64387447708,150
10,36541.83648905286,150
11,36456.507923496785,150
12,36220.764633987965,150
13,41175.85110496375,150
14,35634.45784597384,150
15,38170.016147329574,150
16,34214.42963810514,150
17,36311.54631865571,150
18,35590.324653949676,150
19,36236.03721961215,150
20,34150.322610485884,150
21,35192.71947437403,150
22,36284.953851947386,150
23,34347.56372292422,150
24,41137.209350091915,150
25,35920.14180854414,150
26,35972.1859252856,150
27,37296.210635045274,150
28,37193.24292983785,150
29,35441.093689826186,150
30,36851.73271145324,150
31,36632.8174351003,150
32,37676.64254535761,150
33,37627.10869387908,150
34,35974.32888730771,150
35,34516.88402310856,150
36,35050.87018055369,150
37,37655.21326670103,150
38,34220.842485188965,150
39,36945.93178731092,150
40,35897.09319410237,150
41,38737.524200686596,150
42,37300.67340812318,150
43,37327.65480466852,150
44,35348.29646093981,150
45,36174.58363655649,150
46,34507.59654407247,150
47,37032.17590093674,150
48,36103.33150678589,150
49,37516.03657130949,150
50,34297.186954487624,150
51,34225.572937058525,150
52,35328.97163209808,150
53,36323.919245826626,150
54,37060.19821624496,150
55,35608.19027075984,150
56,35393.464265032235,150
57,36950.07660006257,150
58,35804.48133470311,150
59,36817.677990288954,150
60,39310.031071227495,150
61,36679.29963054119,150
62,40092.28384441092,150
63,35099.26953389999,150
64,36191.56256306961,150
65,35728.23396445979,150
66,32298.774934111814,150
67,36695.08990524337,150
68,39776.48334976234,150
69,40696.33892004915,150
70,37873.25764494349,150
71,36084.51585147758,150
72,37886.583940642704,150
73,34461.10405359632,150
74,36375.22336989889,150
75,34171.34167653695,150
76,36988.407741249626,150
77,38123.79008952916,150
78,36728.41055866146,150
79,34979.733781862065,150
80,35041.47290964025,150
81,34721.35822474935,150
82,34988.777792345296,150
83,34690.5010223898,150
84,35599.40120665854,150
85,34206.3107421071,150
86,35505.92721000162,150
87,37017.61012557481,150
88,35507.70472385614,150
89,38368.67751061013,150
90,37258.06537027975,150
91,39857.20782453909,150
92,40172.05596132712,150
93,36129.62769425007,150
94,36521.62639656092,150
95,34055.86232577292,150
96,33949.917654995275,150
97,38496.794345645685,150
98,34835.14475407948,150
99,35050.339055246724,150
100,34626.14040166591,150
101,35744.74522350647,150
102,35417.89150404156,150
103,36163.90114705435,150
104,35622.72642344863,150
105,37374.80375983434,150
106,34170.61120820401,150
107,33307.1236062878,150
108,36746.95175020827,150
109,37152.52185322023,150
110,36157.56459697336,150
111,37189.01983709219,150
112,36050.75013261507,150
113,36186.17281801403,150
114,35476.1647210045,150
115,36174.01296406585,150
116,37020.04355824978,150
117,35880.82468527834,150
118,35206.31411774941,150
119,39052.95145453782,150
