,10,num_discovered_nodes
0,18879.52309128697,53
1,22867.01905605701,64
2,19644.051699145,60
3,15224.628834479528,36
4,16491.621804386414,48
5,19313.904324855583,58
6,20543.91377312591,60
7,18136.439105767713,50
8,17969.72438991822,42
9,20861.948815135096,57
10,20540.008415226053,60
11,18241.755092920892,47
12,18170.124637907324,47
13,19955.94862734148,49
14,20750.73305286976,67
15,16157.143130092565,42
16,16841.420091941272,46
17,17624.772938678125,48
18,17087.55479915842,52
19,17594.80807077369,43
20,15066.488344225085,43
21,18225.521563877814,45
22,17955.92782505846,41
23,19945.996269269075,47
24,14734.844284933382,31
25,13439.968179826627,36
26,20757.304929843773,59
27,17359.83949505343,48
28,20519.33921507354,60
29,19056.992993657437,41
0,18123.985923828055,58
1,18653.105267802996,53
2,18259.63528915964,55
3,15774.943842870072,40
4,19036.0316405696,48
5,18579.8779335989,46
6,17876.055994408547,49
7,22522.255750167948,65
8,17781.12038857743,45
9,17288.53161720808,49
10,21307.242195192543,59
11,15295.627362990737,43
12,18947.640841520628,56
13,13637.837993634803,39
14,17668.537081734252,42
15,19555.388930321384,51
16,18434.89549354677,48
17,16000.225610368087,35
18,20419.80672825567,53
19,15528.098896112631,38
20,19971.681998794058,50
21,16948.56177699348,49
22,15824.398060264632,41
23,20133.25490744104,54
24,19442.350469526595,51
25,17624.723806791517,45
26,16990.847842089534,43
27,13460.540789099714,35
28,17201.173565700046,47
29,17382.12957638828,39
0,18729.05996880191,46
1,12759.494843561075,22
2,18808.97257282111,48
3,16056.542044918018,44
4,18294.715512499282,53
5,20137.091710279452,58
6,18380.467571874335,51
7,15259.147673943415,39
8,16734.81840339689,42
9,21213.65306993947,56
10,17931.535389670044,50
11,14970.226137954365,29
12,24161.013295848254,70
13,17377.31092754562,55
14,19469.659701754143,57
15,16579.68022198978,44
16,17778.68661247624,45
17,21296.468734995153,59
18,19118.689913430448,62
19,20108.045804068806,56
20,20454.063814670833,57
21,15601.461192791721,41
22,15828.550064967514,35
23,18815.397590763612,61
24,16754.980378936707,42
25,16247.31644425076,37
26,16127.74470906655,43
27,15092.952426913454,37
28,18918.38101786435,50
29,15608.521381631175,48
0,15915.044881686461,38
1,20936.28485316627,63
2,20039.11809687115,48
3,15284.927291434271,34
4,16993.965550650126,45
5,19274.684470693075,51
6,16292.211076501602,47
7,19671.606028747672,47
8,18632.77749821259,57
9,18704.278639039472,54
10,20480.117678374638,57
11,17700.31954759955,54
12,17254.05402299485,41
13,17401.72145087405,36
14,16566.515045015254,44
15,16351.343458236337,41
16,19331.25137897605,50
17,21270.701264369836,61
18,14416.546818402949,39
19,19236.504526819983,46
20,14209.197300292299,37
21,16755.880663814554,47
22,19199.717842262424,61
23,19159.372725733843,53
24,19342.148257882094,50
25,18706.79651374571,49
26,14450.62266752051,31
27,13712.376873227755,31
28,13575.061634503993,36
29,18790.56756711265,55
