,distance,num_discovered_nodes
0,59212.25669168824,139
1,55539.85086090835,125
2,58694.09228861222,129
3,66016.16127738776,137
4,55940.179196932695,129
5,61929.3407282505,134
6,51696.82918504831,123
7,59722.43873772088,141
8,55668.69646156036,129
9,56669.72114434832,127
10,52127.876942228155,126
11,54570.56339996391,137
12,57078.34176876176,127
13,69862.71187858874,128
14,60862.37201871245,128
15,49640.92108156888,111
16,65757.30422651992,144
17,57757.70437887758,129
18,57032.07494629851,130
19,56321.187251176154,138
20,65119.45710688164,134
21,54330.97255388267,133
22,60973.38671916317,134
23,65710.23555824613,141
24,61949.174406728984,139
25,58231.21284267586,141
26,61954.15018291291,138
27,54204.85826985462,132
28,65493.58248539316,134
29,62519.37139848636,127
30,72689.1320172351,132
31,57140.9827651701,142
32,52690.379227682766,127
33,56300.382776164515,136
34,57414.338020022304,132
35,57432.32557575051,129
36,49147.2659802488,131
37,51604.79430097437,127
38,68490.4177949561,129
39,57188.03137891708,121
40,56125.26520092397,127
41,56473.64376018922,137
42,56037.44824609805,128
43,59395.83711773661,138
44,52058.120906711454,133
45,61136.051200778245,128
46,60051.142716009934,137
47,65286.805124109065,141
48,67033.13270759117,146
49,65327.93101836179,137
50,57627.52286398489,140
51,61411.268903176526,133
52,61518.36641268432,136
53,56991.26012473179,126
54,59315.22592925113,133
55,56124.73197253617,131
56,62359.73129085501,147
57,51123.166331498796,127
58,67003.2799498523,140
59,53247.09100743977,128
60,58840.72022822867,127
61,67505.21861787404,141
62,65786.9037596571,139
63,54777.664076092595,129
64,66860.52682550062,137
65,52193.84935920974,122
66,61796.208812000754,130
67,56206.37053948913,131
68,57811.256871763035,124
69,52191.0127871794,134
70,54573.83001594075,132
71,64438.55080791804,132
72,56587.99251561355,140
73,60388.59905417656,132
74,58335.792156669086,140
75,60054.47752080267,140
76,66563.66478118493,137
77,62652.30183375557,135
78,62478.40670212709,142
79,57594.20626302447,127
80,60006.09176696125,145
81,59627.06303876175,130
82,59502.59175437848,133
83,63396.44241127575,143
84,49338.89034052985,123
85,58040.73675075198,134
86,64107.81757869909,129
87,65651.2806015954,136
88,54047.208805417205,132
89,65803.81625101714,146
90,50857.44299407012,130
91,59374.741718156976,139
92,54759.34327718108,132
93,53175.163016280705,121
94,60426.846428491335,136
95,60742.90164265389,130
96,56248.622974116275,129
97,59196.83488400826,141
98,57304.80795265629,135
99,65381.684738990785,135
100,61942.88901476494,137
101,52172.63092571967,116
102,58412.956632754824,128
103,56284.77370550832,132
104,57136.32245657344,126
105,59023.04486785597,129
106,56224.89615745259,126
107,59949.07494704131,132
108,62231.105175136494,136
109,56554.92092788666,124
110,62068.95576269418,125
111,61669.803509466554,135
112,59444.76417507365,136
113,61217.8571202431,133
114,64238.42137223246,130
115,64686.10163107215,132
116,54242.741268769125,131
117,59707.96729694737,128
118,53965.78247615683,122
119,57024.08667304665,137
