,30,num_discovered_nodes
0,38124.65201550725,82
1,38031.674158128946,77
2,34396.846505313035,74
3,35513.385254622866,75
4,35316.71338631178,71
5,34452.3646954369,68
6,35049.16829946804,79
7,35709.040374997516,81
8,36598.398362650434,88
9,33352.320590975985,79
10,35799.155441613664,74
11,35114.92737316347,78
12,35944.20310434248,79
13,36442.116880926136,84
14,37536.25493296127,83
15,35633.439720438604,76
16,37844.99680187792,89
17,38258.668291778784,82
18,36770.9811430803,76
19,35361.06097080034,80
20,40511.55403316977,86
21,37903.1182804593,82
22,35919.879839152985,75
23,33416.05091930163,78
24,34578.584169632835,78
25,40869.28601810781,85
26,35178.67800767234,83
27,34718.75180523946,79
28,37651.194763896834,84
29,32538.447440324486,78
0,36520.41537141291,81
1,37090.01436546999,72
2,36208.75776983604,78
3,36693.9897219668,81
4,34087.93150048058,88
5,34871.13553203749,77
6,36225.52780302729,80
7,38070.46200528804,87
8,38594.36166626013,82
9,36220.31149386579,75
10,42123.51283708669,79
11,37187.48747386422,83
12,38983.63821466767,79
13,34806.65770234769,80
14,38316.54245595149,82
15,34776.70575097391,76
16,34962.88970375077,77
17,38604.0397122409,79
18,38670.688056117004,86
19,33728.88041589141,83
20,39162.826265246986,80
21,38587.49457366214,85
22,36670.87124833062,79
23,30885.678559604898,70
24,36715.90205640506,81
25,37006.1478537113,84
26,39199.00041062833,80
27,32318.78741290221,77
28,39547.21600965699,85
29,35583.727236833605,75
0,38991.87019538308,86
1,35377.93074052913,82
2,36609.06991279615,83
3,35855.094626960345,82
4,32219.65013010591,70
5,38446.50029439191,80
6,43006.68382073861,82
7,39502.12161460551,79
8,32496.296968055263,73
9,33010.97406056809,68
10,32569.92704064533,75
11,38680.16258922509,84
12,35084.93418649019,84
13,36722.955161811195,86
14,38182.06742430267,81
15,35303.35810925601,77
16,39616.71479424764,82
17,35397.389049915684,83
18,39719.713814471026,84
19,38417.87437669431,81
20,37495.903124685545,82
21,37904.07632206135,82
22,40429.80417923027,86
23,36666.83151290174,81
24,36721.36233843872,87
25,37213.548995980935,85
26,32456.44048754697,78
27,40845.85493304382,89
28,33243.81069405906,76
29,35811.35665683248,72
0,36402.87062968442,78
1,36230.87989823336,87
2,37009.239459569224,84
3,36869.59962873651,79
4,35076.45711812468,76
5,40490.78299304143,77
6,35613.29058867833,78
7,39277.81001160791,89
8,39090.75881967479,83
9,37279.15273646851,76
10,36242.068618108075,76
11,38350.146996250114,80
12,38140.80197243824,85
13,39452.66184267039,88
14,37986.06600193927,76
15,36019.62117845983,76
16,35348.42976236071,79
17,36806.818052751405,78
18,35063.03656333637,78
19,36779.47093341372,83
20,35110.53798295736,87
21,34676.13094983973,79
22,40225.9206061923,81
23,38552.055784287455,80
24,36419.80320055394,79
25,35868.10294801808,82
26,34347.02978139303,85
27,37814.8333706035,82
28,41146.95054919681,83
29,34128.998367593995,74
