,distance,num_discovered_nodes
0,37393.0168197639,135
1,36269.212222062975,137
2,34781.29216227029,139
3,32872.54096529237,130
4,36511.20044451937,138
5,34671.76254800505,129
6,36649.2526957336,136
7,33635.370571934356,136
8,34548.32303568558,130
9,34631.605245626204,141
10,37906.020311268934,132
11,37896.81863777761,138
12,33006.8133314544,129
13,37860.31709054306,141
14,34342.13550129402,139
15,33249.4568194305,130
16,31806.170325729876,125
17,34206.0309572626,126
18,37179.849718084326,137
19,34221.00666050915,133
20,35998.05834835965,137
21,33657.666096374574,119
22,35592.850599203935,134
23,37019.598676665046,136
24,33242.85009907556,130
25,36679.77398423631,135
26,39405.04557787316,144
27,31320.978081653186,124
28,35786.85252948251,128
29,37186.383142843,129
30,34419.79688229313,129
31,38008.323138983484,138
32,34447.7679166027,129
33,35858.03020312631,134
34,34855.94203201276,139
35,35835.40063003745,134
36,34374.76093578437,134
37,34081.43299302674,125
38,32115.93119563761,127
39,31965.74352066624,133
40,33813.2463345159,126
41,38693.658086780604,136
42,36761.291795534606,131
43,35791.63557777666,135
44,35855.821415308055,132
45,30926.07990362437,129
46,33718.50202976085,132
47,38939.73357763005,137
48,33868.17826436362,130
49,39513.85096310145,140
50,37559.543079425435,140
51,40392.8272852927,136
52,39663.53758972558,138
53,34420.65181953579,127
54,35152.239644511195,130
55,38236.15086078518,138
56,41590.85494629464,144
57,37044.65863331856,127
58,34216.930330464726,133
59,34950.63028727161,122
60,32807.244386057595,133
61,35236.167518161434,131
62,34814.42065812184,138
63,34732.06008151389,131
64,32573.28689661766,127
65,36501.839513803134,141
66,35990.28696783964,138
67,37358.186407102745,142
68,36480.62103126578,135
69,34022.72260215931,134
70,38959.631637620056,142
71,34106.378657099056,128
72,37756.442398720355,136
73,34614.048208473025,132
74,37856.59836875872,138
75,31087.913876462622,124
76,35663.11981210503,137
77,34839.76629698456,135
78,32260.808795513833,126
79,36783.54326738659,133
80,34774.169938948726,131
81,35859.00429128052,135
82,37475.656323089155,134
83,36250.209252081215,129
84,32815.61782414013,124
85,38842.45076773261,141
86,34953.12593651772,136
87,36839.42587183287,132
88,35910.53114412074,139
89,31084.40354324371,128
90,36961.1928295493,132
91,33435.80095714625,130
92,36680.361616699374,127
93,32758.885701356674,134
94,40142.94399257565,141
95,37764.55024763269,136
96,31061.102076140727,123
97,30542.99655326146,123
98,38058.72642874295,134
99,36692.12240509369,136
100,31856.973578706078,127
101,32350.801917898232,128
102,32538.860392387185,127
103,33397.93390314669,125
104,36620.95635235464,137
105,37771.70100539306,137
106,33866.20716255386,130
107,36698.69058921157,134
108,35900.30456075629,134
109,33129.44561299654,130
110,36708.16560727399,139
111,39780.751456643804,143
112,34415.020652271276,129
113,35633.846642921206,136
114,37517.921156921504,135
115,37942.43527069872,136
116,34771.755434627405,131
117,34789.467857893156,137
118,31735.74534708806,122
119,38066.825500672,133
