,1,num_discovered_nodes
0,10580.93593478326,3
1,9691.18629491015,6
2,9244.608521448343,3
3,9108.989852871231,2
4,10226.325271857257,4
5,9482.936880215944,8
6,10334.502360771565,3
7,9952.860975747688,4
8,9508.74322445884,3
9,8926.619759854771,3
10,10251.099500244327,3
11,8279.555316863862,3
12,8269.314706550635,1
13,9263.877390939564,3
14,9513.812545424646,5
15,10480.160127654328,6
16,9175.946273150275,4
17,10518.921248562141,5
18,9206.137076349292,2
19,9531.7738477903,4
20,8752.288812987645,1
21,10196.36932627435,5
22,9583.04014703336,4
23,9544.287349676048,4
24,10466.134942999695,8
25,8803.80956723577,2
26,9660.279090409678,4
27,8773.876489312213,3
28,8400.43627191332,1
29,9312.64979139108,4
0,9485.559764894198,3
1,9336.185443393826,3
2,8697.83322008296,3
3,8308.897269334871,1
4,9667.077111935872,2
5,13241.494784366809,13
6,9213.681783144873,3
7,9990.85640607607,4
8,9674.592045276499,6
9,11173.764529582226,8
10,10655.405877804948,4
11,8735.54198832203,3
12,8035.903654394962,1
13,8978.981973539849,2
14,10044.1694431233,4
15,8702.934765904662,1
16,8399.035470990975,1
17,12317.600324164914,7
18,9681.255846077434,3
19,7795.134468138653,2
20,10414.010823876022,6
21,10066.146453989204,5
22,10780.133034445147,7
23,10128.458324319912,7
24,8982.5984118261,1
25,8312.33162061643,2
26,9435.467041496107,4
27,9950.517621215226,5
28,10519.46169434142,4
29,9566.464880493908,4
0,9402.424836062219,3
1,9621.996615399288,4
2,10484.433014336833,4
3,7890.156635798106,1
4,9083.342425531446,2
5,9272.335403685349,3
6,8333.507929647958,2
7,10650.92491595228,3
8,8887.745758657255,4
9,8289.421242891753,2
10,9680.693734290906,5
11,9613.476109534704,3
12,8867.915294789367,5
13,10101.730847076407,7
14,8717.776399453125,2
15,10232.449493046977,7
16,10039.7794888689,4
17,10304.423067056405,4
18,10085.129004568968,6
19,10186.134915972412,6
20,8851.849447572744,4
21,10599.25419733108,8
22,10119.016399098153,4
23,11296.971152652113,6
24,10370.561233869214,3
25,9248.87386545771,3
26,8828.896873721262,3
27,10242.67783988347,4
28,8794.335840292233,4
29,9257.241380405063,2
0,9052.089415118675,1
1,9797.390321422481,4
2,8969.67345625806,2
3,8275.103077206766,2
4,9174.451820085018,3
5,9781.854482253602,3
6,8687.22555664689,3
7,9171.199287376065,4
8,9296.96807460347,2
9,8630.444715974985,1
10,8971.003800698136,5
11,9119.169117258878,3
12,9651.313621763327,5
13,8980.821252905343,3
14,9172.383982872607,2
15,10420.083838041166,7
16,9613.521800406752,3
17,8569.767656718726,2
18,8571.141855514345,3
19,8749.018369492098,3
20,8577.34478498019,1
21,8686.135145237198,2
22,8348.86010627292,4
23,10497.77761682666,6
24,8315.019730335574,2
25,9847.784525177038,2
26,9009.612301722333,2
27,8393.853250735945,3
28,9053.947465065427,3
29,8700.80765965165,3
