,distance,num_discovered_nodes
0,40747.45484779266,142
1,34081.68706986221,128
2,36945.12734371717,125
3,37399.12505144801,129
4,40423.28302410328,134
5,34524.16562797473,129
6,36941.20428410543,131
7,35437.66856873335,134
8,36528.528061390694,130
9,39874.77245137112,141
10,35632.6434609352,131
11,39802.51275184893,142
12,37840.23447062594,130
13,39185.83938470513,141
14,35208.15418454445,133
15,38222.16013818411,133
16,35072.69364366574,119
17,44713.30573854216,136
18,42247.005338549134,137
19,38598.85586172092,139
20,37111.34637382199,125
21,38021.76423770358,122
22,37197.35866772224,137
23,36875.374523054285,137
24,36953.59950968098,132
25,37254.58768150161,133
26,40255.52786341593,140
27,38047.0593879373,139
28,33191.307004853326,119
29,34980.38612052999,131
30,36743.07045535274,127
31,36949.460498203225,132
32,43933.8915744966,134
33,35472.563937675644,131
34,40323.330824592376,134
35,36099.38247801917,137
36,35473.767731023145,129
37,37408.59203462865,129
38,43752.69425051956,141
39,40706.71982698485,134
40,37581.255755248356,133
41,33226.14795140934,121
42,37763.8251902291,137
43,34290.49247272223,129
44,37715.96152971566,128
45,37402.98021105077,132
46,37039.125945148204,129
47,33446.46246061389,126
48,39620.66895520791,134
49,34012.35155390072,134
50,36431.70146908077,134
51,32363.10972920556,123
52,38445.71000541641,142
53,37879.16522174592,125
54,37693.92337818372,135
55,37516.05275002853,136
56,35494.61399357757,125
57,42600.8187258603,136
58,39112.866573591906,131
59,41220.250067075605,139
60,33195.12974428144,123
61,31662.511757473243,127
62,35087.25402942326,124
63,34939.96627175536,129
64,42966.300129204705,142
65,35893.62593705112,129
66,39191.29144735703,133
67,37310.24460106377,129
68,37114.44312102131,146
69,38362.71859893514,135
70,33946.5366417387,125
71,33984.8624295419,116
72,36498.14516316736,132
73,39553.13391890639,140
74,35631.96341522804,125
75,30059.653789267282,112
76,43234.973508783296,138
77,38888.91461116292,132
78,38361.33207418047,142
79,34783.41151797285,129
80,37812.1678994824,141
81,41169.59161166765,137
82,36045.12869310638,124
83,38354.448270111825,135
84,34808.512450703216,129
85,37158.88141552923,132
86,37189.612241108065,130
87,44775.87013293784,142
88,34321.612042357694,132
89,39108.29795089744,141
90,36846.53883219367,135
91,38326.4703680193,133
92,36601.98180281379,133
93,45502.05732884841,146
94,40077.113391673156,140
95,36147.02084557222,128
96,34605.35416030228,127
97,39751.85717236574,136
98,41045.30373723824,141
99,38369.921611071724,131
100,33395.720143777966,125
101,37174.69353043184,130
102,35809.17645342614,129
103,38974.797924745915,137
104,37368.18784534182,137
105,36131.810956031746,130
106,38229.54932782266,139
107,45843.20806234686,130
108,36752.61348252422,140
109,37899.36279652312,137
110,36533.97308743039,134
111,37748.1324728021,137
112,35198.737992629365,123
113,38997.786428582105,136
114,37168.40784687879,126
115,38200.45265656749,128
116,35166.26110720493,130
117,38218.97402296384,136
118,36030.78586226498,132
119,34913.8637700387,130
