,distance,num_discovered_nodes
0,37147.13916382672,148
1,38170.64518568975,149
2,33190.5050064881,141
3,37438.1462894581,146
4,38673.8065811947,148
5,36527.628938572336,144
6,36506.79528008969,146
7,39737.471321090954,148
8,37839.538303955414,146
9,35220.06798476087,145
10,36100.44106870001,148
11,36883.70181797717,145
12,36302.39112725529,146
13,39401.5508778355,149
14,38724.97578085454,145
15,34723.47939771672,143
16,40351.942043801246,149
17,33885.33127064003,145
18,37578.466711213325,144
19,37768.31965466013,148
20,38483.25554402154,148
21,35418.54009381911,141
22,39385.04880784037,146
23,38050.274948633785,144
24,34107.51596132471,144
25,36790.654126107576,141
26,35291.50577835046,147
27,39681.65686622218,146
28,35383.47144888019,144
29,36155.951238114365,144
30,36571.53910485733,145
31,36406.68679283199,143
32,41527.055837585605,145
33,35390.87382697908,147
34,36516.14448760691,144
35,38844.22076816533,146
36,40556.612547982775,148
37,36445.49093736371,143
38,40015.071998233674,150
39,36494.394260037196,145
40,37295.77866930477,146
41,40284.33662364721,148
42,38137.35612032198,149
43,37268.51400777084,143
44,35980.73089431416,147
45,38241.80463291147,150
46,36637.545295956515,146
47,36594.9343571517,145
48,36812.78668886214,143
49,36133.42128969144,145
50,37917.26593750441,144
51,36135.523548775964,147
52,36369.64218017333,144
53,39076.944535676055,144
54,39455.1837387802,147
55,40167.052139328116,149
56,35048.59836009182,142
57,37234.23531581391,148
58,35684.328434875824,143
59,37871.187783227535,149
60,38767.65458906627,148
61,36819.060784783025,147
62,36556.00572157022,147
63,36478.41612113675,149
64,38678.421599057576,149
65,37876.44763796952,144
66,35892.50104635707,141
67,36870.158545871665,144
68,37743.36805262926,148
69,35145.72718711752,143
70,36961.50300645386,148
71,36553.526477636995,146
72,35944.307995707684,143
73,38079.504116843615,146
74,36148.33865729475,144
75,34961.59022778189,140
76,35294.81224206713,146
77,37684.982434522004,146
78,40066.7117951137,149
79,38444.75691744947,150
80,36686.59507448626,148
81,36894.86012507392,148
82,38824.78642960196,148
83,39733.085462099334,147
84,36818.65373253662,141
85,37763.27596848762,147
86,38016.30512775676,145
87,35159.69024476735,144
88,35337.911094879986,146
89,35713.728086002586,146
90,35708.20881049606,144
91,37837.143297476585,146
92,36940.10281895853,144
93,35141.846628817395,144
94,36970.078561603346,143
95,40235.479459561786,148
96,38753.72026225909,147
97,35938.20844632812,140
98,40441.74006268046,146
99,38522.712887162066,145
100,37570.10315661755,148
101,36414.24859333902,149
102,37788.83661939343,147
103,37678.92177545953,146
104,36636.590991593024,146
105,37143.476438968544,145
106,41370.39908312347,149
107,37214.03186901701,143
108,39861.46027253986,149
109,37805.85915316658,148
110,34505.40114600778,145
111,39838.29050915202,147
112,36167.05845359498,144
113,41098.14738163686,143
114,38047.78263942541,145
115,34257.00825637343,143
116,35264.57966889382,141
117,37614.7184980087,146
118,37397.85298271188,147
119,37430.811789962856,146
